ID	Leftover	Build	Cover Dependence	Cover Data	Previous Setup	Setup	Next Setup	Pieces	Solve %	Solve Fraction	Mirror
1000259AFF	TILJSZO	TIILLJSSZO	[JSZO]!{J<S||JS<Z},[TIL]!,[ILS]!{/^[^L]/}	1	1001FFAEFC	v115@9gQ4hlwhwwzhglR4glwhxwQ4ilg0Q4glwhBtR4Rpi0?whwwBtQ4RpJeAgH9gQ4hlwhwwR4ilR4glwhxwzhg0Q4glwh?wwBtglRpi0whR4BtRpJeAgH		[TJZO]!	100.00%	1/1	10002666FF
10002666FF	TILJSZO	TIILJJSZZO	[LSZO]!{L<Z||LZ<S},[TIJ]!,[IJZ]!{/^[^J]/}	1	1001FEFAFC	v115@9gg0zhwwwhh0Ati0Atxwwhg0BtRpBtR4whg0AtglRp?AtR4wwwhilJeAgH9gi0Btwwwhh0Atzhxwwhg0BtRpg0R4ww?whg0AtglRpR4BtwhilJeAgH		[TLSO]!	100.00%	1/1	1000259AFF
1000EAAAFF	TILJSZO	TILJSZO	*p7	1		v115@9gzhDeR4h0hlCeR4wwg0RpglBeBtxwg0RpglCeBtww?JeAgH+gRpQaCeg0RaQLQahlCeBPwhQLhlwwQ4AeAPQagWwS?QLglAtwwCehWwSJeAgH9gwhhWRpwwAeiHwhQaglQaQpxwxS?gHQpQawhRawwQ4AtwSgWQpAPhHwhR4iWJeAgH9gSagWQaEe?glAeAPRaEeglAegWxSEeglxwhlOeAgH		*p4	61.19%	514/840	NULL
10012AEAFF	TILJSZO	TILSZO	*p7{T<[JS]&&!JSO<Z}	1		v115@EhR4whFeR4wwwhilRpBtxwwhglBeRpAeBtwwwhJeAg?H		J,*p4	74.52%	626/840	10012BAAFF
10012BAAFF	TILJSZO	TIJSZO	*p7{T<[LZ]&&!LZO<S}	1		v115@9gwhBtGewhwwBtFewhxwR4Rpi0whwwR4AeRpBeg0Je?AgH		L,*p4	74.52%	626/840	10012AEAFF
10012EAAFE	TILJSZO	TLJSZO	*p7{!(IO<LJ||ISZ<T||3:SZ[IO]=1)}	FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF8EFFF1C7FFFFFFFFFFFC7D1C7FFFFFFFFC7DFFF1C71FF71C7FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF8EFFF1C7FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC71FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC7D1C7FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC71FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFC7DFFF1C7FFFFFFFFFFFFFFFFFFFFFFFFFF1C7FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF1FF71C7FFFFFFFFF1C7FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF		v115@9gBtEei0wwBtDeRpg0xwR4CeRpglwwR4DeilJeAgH9?ghWglDegHxhwSRaDeBtQawhgWAPwDBeAtwhglQpwhRaDehl?QpJeAgH9gCtGewhAeQpGewSAeQaGeCPQeAgH9ghWgHDeglR?LglwhgWDeQLAPgWhlwwQ4BeAPglhWQpxwDehlwhJeAgH		I,*p4	85.36%	717/840	NULL
10012EAAFF	TILJSZO	TLJSZO	*p7{!(IO<LJ||/[TO]$/||/T[LJ]$/)}	077FC1DFF77DDF077FC1DFF77FFDDFFFFFFFFF077FC1DFF77FFDDFFFFFFFFF77DDFFF77FFFFFFFFFF77DDFFF77FFFFFFFFFFFFFFFFFFFFFFFFFFFFFF077FC1DFF77DDF077FC075C777FFFFC1DFF04E77DC7FFFF77DC777F5DF77DC7E077FC1DFF77FFDDFFFFFFFFF077FC075C777FFFFC1DFF05F77F77FFFFFDDFFF71DDFFFFFFFF77FFDDF77FFFFFFFFFFFFFFFFFFFFFFFFFFFFFF077FC1DFF77FFDDFFFFFFFFF077FC139DF71FFFFC1DFF05F77F77FFFFFDDFFF77DDFFFFFFFF77FFDC777FFFFFFFFFFFFFFFFFFFFFFFFFFFFFF77DDFFF77FFFFFFFFFF77DC777F5DFFF71DDFFFFFFFF77FFDDF77FFFFFFFFFFFFFFFFFFDBFFFFFFFFFFFFC677DDFFF77FFFFFFFFFF77DDF71F9DFFF77DDFFFFFFFF77FFDC777FFFFFFFFFFFFFFFFFFDBFFFFFFFFFFFFF0FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF1BFFFFFFFFFFFFF0		v115@ChR4i0DeR4wwRpg0CeBtxwRpglDeBtwwilJeAgH9gi?lBtxDiHglRpwwxSQLxSgHg0RpxhhlxSgWi0wwRpQLiWJeAg?H9gCtGewhAeQpGewSAeQaGeCPQeAgH9giHBPR4ilxSgHQLR?pwwglRpxSgWRahWg0RpiWQLxSwwi0JeAgH		I,*p4	84.64%	711/840	NULL
10013AAAFE	TILJSZO	ILJSZO	*p7{ILJSZO=1}	0000000000000010C70400D30001D30000000051450000000050040050040000000051450050040000000051000010C70000000400000000000000000400D30400000000000000000000000000000000000000000000000000000000000000000010C70400D30001D30000000051450010C70450D70051D70000000051450450D70010C70055C70010C70010C70410D70C30FF1C75FF0400D30410D70010C70C30FF4D71FF0001D30001D70005C71C75FF4D71FF0000000051450000000050040050040000000051450010C70450D70051D70051450051451455D71455D71455D70000000010C71455D70005C30005C30450040450D71455D70035C31175C30050040050041455D70005C31045C30000000051450050040000000051000000000051450450D70010C70055C70051450051451455D71455D71455D70450040450D71455D70035C31175C30000000010C71455D70005C30005C30051000051001455D71045C30005C30010C70000000400000000000000000010C70010C70410D70C30FF1C75FF0000000010C71455D70005C30005C30450040450D71455D70035C31175C30000000C30FF0030000030000000000000001C75FF0000000170000000000400D30400000000000000000000000400D30410D70010C70C30FF4D71FF0450040450D71455D70035C31175C30000000010C71455D70005C30005C30000000C30FF0030000030000000000000004D71FF0170000000000000000000000000000000000000000000000001D30001D70005C71C75FF4D71FF0050040050041455D70005C31045C30051000051001455D71045C30005C30000001C75FF0000000170000000000000004D71FF017000000000000000		v115@9gili0DeglAtRpQ4g0DeBtRpR4DeAtzhQ4NeAgH9gw?wRaRLgWDewwQpBewSgWDeglQpBewSQLDeglxwxhQLNeAgH		T,*p4	88.57%	744/840	NULL
10013AAAFF	TILJSZO	ILJSZO	*p7{ILJSZO=1}	03F34D00DFC7FFFFFFFFFFFF347FFF03F34D000000FFFFFF340FD3340FD300DFC7000000340FD3FFFFFF1C04FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF347FFF340FD31C04FFFFFFFFFFFFFF03F34D00DFC7FFFFFFFFFFFF347FFF03F34D03FFCFFFFFFFFFFFFF34FFFF00DFC703FFCFFFFFFFFFFFFF1CFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF347FFF34FFFF1CFFFFFFFFFFFFFFFF03F34D000000FFFFFF340FD3340FD303F34D03FFCFFFFFFFFFFFFF34FFFF00000003FFCFFFFFFFFFFFFF00FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF340FD334FFFF00FFFFFFFFFFFFFFFF00DFC7000000340FD3FFFFFF1C04FF00DFC703FFCFFFFFFFFFFFFF1CFFFF00000003FFCFFFFFFFFFFFFF00FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF1C04FF1CFFFF00FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF347FFF340FD31C04FFFFFFFFFFFFFF347FFF34FFFF1CFFFFFFFFFFFFFFFF340FD334FFFF00FFFFFFFFFFFFFFFF1C04FF1CFFFF00FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF		v115@Dhi0whGeQ4g0whilRpBtR4whglBeRpAeBtQ4whJeAg?H9gwhilFewhglAtCeiHQawhBtR4RpQaAewwQaAtQ4AtwSQp?QaAPwDwwJeAgH		T,*p4	69.88%	587/840	NULL
10016AEBFE	TILJSZO	TILSZ	*p6{TILSZ=1}	FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFCBCC3ECB2FF2038FFFF3003F000FFFFB2E3F038FF2038FFFFFFFFFFFFFFFCBCC3ECB2FF2038FFFF3003F000FFFFB2E3F038FF2038FFFFFFFF2038FF2038000000FF8E00FFFFFFFFFFFFFFFF3003F000FFFF3003F000000000FFFFC0FC0000000000FFFFFFFFFFFFFFFFB2E3F038FFFFB2E3F038FF8E00FFFFC0FC0000FF8E00FFFFFFFF2038FF2038000000FF8E00		v115@EhR4whFeR4wwwhilBeBtxwwhglEeBtwwwhJeAgH		[^TILSZ]!,*p4	86.43%	1452/1680	10016BABFE
10016AEBFF	TILJSZO	TILSZ	*p6{TILSZ=1}	FFFFFFFFFFFFFFF03CC3CC00FC0CB2FFFF30CBF2B2FFFF30CBF2B2FC0CB2FFFFFFFFFFFFFFFCBCC3ECB2FF2038FFFF3003F000FFFFB2E3F038FF2038FFF03CC3CC00FFFCBCC3ECB2000000000000000000F30FB2000000000000FC0CB2FF2038000000000000CB8000FFFF30CBF2B2FFFF3003F000000000000000000000FCAFC0000000000000FFFF30CBF2B2FFFFB2E3F038F30FB2000000CB8000FCAFC0000000CB8000FC0CB2FF2038000000000000CB8000		v115@9gglGeR4glFeR4wwhlDeBtxwzhCeBtwwJeAgH		[^TILSZ]!,*p4	85.36%	1434/1680	10016BABFF
10016AEEFF	TILJSZO	TILSO	*p6{TILSO=1}	3C603FFC063C000000000000000000FFFF00C30F000000000000000000003C603FFC063C3C637FFCD67D00DFC7FFFFFFFFFFFF00DFC763C67D1FFFC70000000000003C637FFCD67D000000F00FFF00000000000000000000000000000000DFC7000000C3F000000000FFFF00C30F00FFFFFFFFFFFFF00FFF000000C3F000C3F000F00FFF00000000000000DFC7000000C3F00000000000000000000063C67D1FFFC7000000000000000000F00FFF000000000000		v115@9gwwGehlxwEeRpglwwR4DeRpglR4DezhJeAgH		[^TILSO]!,*p4	85.48%	1436/1680	10016BBAFF
10016AFAFF	TILJSZO	TILZO	*p6{TILZO=1}	0F3000FAC000000000000000000000000000FACF00820C000000000000000F3000FAC0000F334DFFF35F00DB0000DB00FACFFFB2CCF000035F000CF00000000000000F334DFFF35F000000000000F00FFF00000000000000000000000000DB0000000082C00000000000000000DB0000000082C000000000FACF00820C00FACFFFB2CCF0F00FFF00000082C00082C000C00CF000000000000000000000035F000CF0000000000000000000000000C00CF0000000		v115@9gglRpFewwglRpEexwhlEeBtwwzhDeBtJeAgH		[^TILZO]!,*p4	87.86%	1476/1680	10016BAEFF
10016BABFE	TILJSZO	TIJSZ	*p6{TIJSZ=1}	FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF8E00FFFE3ECBCC38FFFE3ECBCC38FFF03CC3CC00FF8E00FFFFFFFF8E00FF8E00FF8E00000000FFFFFFFFFFFFFFFE3ECBCC38FF8E00FFFFB2E3F038FFFF3003F000FF8E00FFFFFFFFFFFFFFFE3ECBCC38FF8E00FFFFB2E3F038FFFF3003F000FF8E00FFFFFFFFFFFFFFF03CC3CC00000000FFFF3003F000FFFF3003F000000000FFFFFFFF8E00FF8E00FF8E00000000		v115@9gwhBtGewhwwBtFewhxwR4Bei0whwwR4Eeg0JeAgH		[^TIJSZ]!,*p4	86.43%	1452/1680	10016AEBFE
10016BABFF	TILJSZO	TIJSZ	*p6{TIJSZ=1}	FFFFFFFFFFFFFC0CB2FFF03CC3CC00FFFCBCC3ECB2FFFCBCC3ECB2FC0CB2FFFFFFFFFFFFFF8E00FFFE3ECBCC38FFFE3ECBCC38FFF03CC3CC00FF8E00FC0CB2FF8E00000000CB8000000000FFF03CC3CC00FFFE3ECBCC38000000F30FB2000000000000000000000000FFFCBCC3ECB2FFFE3ECBCC38CB8000F30FB2000000FB2F30000000CB8000FFFCBCC3ECB2FFF03CC3CC00000000000000000000FB2F30000000000000FC0CB2FF8E00000000CB8000000000		v115@9gBtGeg0wwBtFeg0xwR4Deh0wwR4CezhJeAgH		[^TIJSZ]!,*p4	85.36%	1434/1680	10016AEBFF
10016BAEFF	TILJSZO	TIJSO	*p6{TIJSO=1}	00F1AF980000000000000000000000BE683C02060000000000000000000000F1AF98000000DB003C637FFCD67DBE6B3FFEC63C00DB00000019F58F0000000000DB0000000082C0000000000000000000003C637FFCD67D000000F00FFF000000000000000000000000BE683C020600BE6B3FFEC63C82C000F00FFF00000082C00060063C00000000000000DB0000000082C000000000000000000000000019F58F0000000000000000000060063C000000000000		v115@9gwwFeRpg0xwEeRpg0wwR4Eeh0R4DezhJeAgH		[^TIJSO]!,*p4	87.86%	1476/1680	10016AFAFF
10016BBAFF	TILJSZO	TIJZO	*p6{TIJZO=1}	003CC0FFF0CF000000000000000000000000FFFC3C030F00000000000000003CC0FFF0CF00DFC70F334DFFF35F00DFC7FFFFFFFFFFFF0CF1CD7C7FFF00000000DFC7000000C3F0000000000000000000000F334DFFF35F000000000000F00FFF00000000000000000000000000DFC7000000C3F000000000FFFC3C030F00FFFFFFFFFFFFC3F000F00FFF000000C3F000F00FFF0000000000000000000CF1CD7C7FFF000000000000000000000000F00FFF000000		v115@9gh0Gewwg0RpEexwg0RpDeBtwwzhDeBtJeAgH		[^TIJZO]!,*p4	85.36%	1434/1680	10016AEEFF
10016BEAFF	TILJSZO	TISZO	*p6{TISZO=1}	FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF2CBAFF2CBAFFFCB2F0CFACFFFCB2F0CFACFFFEBAFACFACFFFFFFFF2CBAFF2038FF2038FFAE38FFFFFFFF2CBAFF2038FF2038FFAE38FFFFFFFFFFFFFFFCB2F0CFACFF2038FF2038FFFF0C000FC0FFFFACE38FC0FFFFFFFFFFFFFFFCB2F0CFACFF2038FF2038FFFF0C000FC0FFFFACE38FC0FFFFFFFFFFFFFFFEBAFACFACFFAE38FFAE38FFFFACE38FC0FFFFACE38FC0		v115@9gwhBtGewhwwBtFewhxwR4CeRpwhwwR4DeRpJeAgH+?gBPEeR4AeQLBPCeR4wwAehWxDAeBthlAegWAPwDCeAtwhgl?JeAgH		[^TISZO]!,*p4	92.38%	1552/1680	NULL
10016EAEFE	TILJSZO	TLJSO	*p6{TLJSO=1}	1FF7001FFFDF7C7FFFFFFFFFFFFFFF71F7FFFDC3FC1FF70003FFFFFCFF001FF7001C2038FF20380000000000001FFFDF7C7FFF1C2038FFFCBC332FB24DF000300F301C2038FFFE3ECBCC38FFFFFFFFFFFFFF2038FFFCBC332FB2FFF03C300F30FF2038FFFE3ECBCC3871F7FFFDC3FC0000004DF000300F30FFF03C300F300000000000000000001FF7001C2038FF203800000000000003FFFFFCFF00000000FFFE3ECBCC38FFFE3ECBCC38000000000000000000		v115@9gilEeR4glRpDeR4wwg0RpEexwi0FewwJeAgH9giWB?eR4g0RagWxSAeR4wwBPwhgHxSBexwQpgWwSiHCewwhlwSJe?AgH		[^TLJSO]!,*p4	87.74%	1474/1680	10016EBAFE
10016EAEFF	TILJSZO	TLJSO	*p6{TLJSO=1}	FC7D00FFFFFFFFFFFF1FFFDF7C7FFFD3FFDF7F43FCFC7D0003FFFFFCFF00FC7D00FFFFFF1C75FFD3F5C0000000FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF1FFFDF7C7FFF1C75FFFFFFFFFFFFFF7DF5FFFD7FFF1C75FFFFFFFFFFFFFFD3FFDF7F43FCD3F5C0FFFFFFFFFFFF7DF5FFFD7FFFD3F5C03FC03FFFFFC0FC7D00FFFFFF1C75FFD3F5C000000003FFFFFCFF00000000FFFFFFFFFFFFFFFFFFFFFFFF3FC03FFFFFC0000000		v115@Ehi0wwFeRpg0xwR4CeRpglwwR4DeilJeAgH9gilDei?HwSRpwwCexSgHwhgWAPgWwwR4xSgWwhRawwR4AeiWJeAgH		[^TLJSO]!,*p4	86.55%	1454/1680	10016EBAFF
10016EBAFE	TILJSZO	TLJZO	*p6{TLJZO=1}	FC7D00FFFFFFFFFFFF1FFFC77DFFFFFC7D00D3FFDF7F43FC03FFFFFC03FCFC7D00FF20381C2038000000000000FFFFFFFFFFFFFF2038FFFCB2F0CFACFF2038FFF03C300F30FFFE3EB38F301FFFC77DFFFF1C2038FFFCB2F0CFAC1C20384DF000300F30FFFE3EB38F30FC7D00FF20381C2038000000000000D3FFDF7F43FC000000FFF03C300F304DF000300F3000000000000000000003FFFFFC03FC000000FFFE3EB38F30FFFE3EB38F30000000000000000000		v115@9gBtEei0wwBtDeRpg0xwEeRpglwwFeilJeAgH9ghWg?lBtBeiHwSRawwBtAexSgHwhgWQpxwBexSgWwhh0wwCeiWJe?AgH		[^TLJZO]!,*p4	87.74%	1474/1680	10016EAEFE
10016EBAFF	TILJSZO	TLJZO	*p6{TLJZO=1}	1FF7001FFFC77DFFFFFFFFFFFFFFFF1FF70071F7FFFDC3FC03FFFFFC03FC1FF7001C75FFFFFFFF717FC00000001FFFC77DFFFF1C75FFFFFFFFFFFFFF1C75FF7DF5FFFD7FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF1FF7001C75FFFFFFFF717FC000000071F7FFFDC3FC717FC07DF5FFFD7FFFFFFFFFFFFFFF717FC03FC03FFFFFC003FFFFFC03FC000000FFFFFFFFFFFFFFFFFFFFFFFF0000003FC03FFFFFC0		v115@9gilGeglRpFewwg0RpCeBtxwi0DeBtwwJeAgH9giWD?ei0gWxSCewwRpwhgHxSBtwwwhQagWwSiHAeBtwwhWwSJeAg?H		[^TLJZO]!,*p4	86.55%	1454/1680	10016EAEFF
10016EEAFE	TILJSZO	TLSZO	*p6{TLSZO=1}	FF8E00FFFFFFFFFFFFFF8E00E3FFF8BE63C6E3FFF8BE63C603FFC03C63C6FF8E00FC0CB2000000E32000000000FFFFFFFFFFFFFC0CB2FC0CB2FFF000F0CF0CFFFCB2F0CFACFFFCB2F0CFACFF8E00FC0CB2000000E32000000000E3FFF8BE63C6000000FFF000F0CF0C000000BE603C300000000000000000E3FFF8BE63C6E32000FFFCB2F0CFACE32000BE603C3000003C603EB0000003FFC03C63C6000000FFFCB2F0CFAC0000000000000000003C603EB00000		v115@FhR4RpEeR4wwRpglCeBtxwilDeBtwwJeAgH		[^TLSZO]!,*p4	90.95%	1528/1680	10016FAAFE
10016EEAFF	TILJSZO	TLSZO	*p6{TLSZO=1}	FF8E00FFFFFFFFFFFFFF8E00E3FFF8BE63C6E3FFF8BE63C603FFC03C63C6FF8E00FF2038E32000000000000000FFFFFFFFFFFFFF2038FF2038FFFCB2F0CFACFFF000F0CF0CFFFE38FACF0CFF8E00FF2038E32000000000000000E3FFF8BE63C6E32000FFFCB2F0CFACE32000BE603C3000003C603EB00000E3FFF8BE63C6000000FFF000F0CF0C000000BE603C30000000000000000003FFC03C63C6000000FFFE38FACF0C0000003C603EB00000000000000000		v115@9gBtHewwBtDeRpAexwR4CeRpglwwR4DeilJeAgH		[^TLSZO]!,*p4	87.50%	1470/1680	10016FAAFF
10016FAAFE	TILJSZO	TJSZO	*p6{TJSZO=1}	FF8E00FF8E00FFFFFFFFFFFFE38FFFAF30F3E38FFFAF30F3000FFF0F30F3FF8E00FF2038E32000000000000000FF8E00FF2038E32000000000000000FFFFFFFFFFFFFF2038FF2038FFFCB2F0CFACFFF000F0CF0CFFFE38FACF0CE38FFFAF30F3E32000E32000FFFCB2F0CFACAF3000F0C0000F3000FAC000E38FFFAF30F3000000000000FFF000F0CF0CAF3000F0C000000000000000000FFF0F30F3000000000000FFFE38FACF0C0F3000FAC000000000000000		v115@9gBtHewwBtEeRpxwR4Ceg0RpwwR4Dei0JeAgH		[^TJSZO]!,*p4	91.19%	1532/1680	10016EEAFE
10016FAAFF	TILJSZO	TJSZO	*p6{TJSZO=1}	FF8E00FF8E00FFFFFFFFFFFFE38FFFAF30F3E38FFFAF30F3000FFF0F30F3FF8E00FC0CB2000000E32000000000FF8E00FC0CB2000000E32000000000FFFFFFFFFFFFFC0CB2FC0CB2FFF000F0CF0CFFFCB2F0CFACFFFCB2F0CFACE38FFFAF30F3000000000000FFF000F0CF0CAF3000F0C000000000000000E38FFFAF30F3E32000E32000FFFCB2F0CFACAF3000F0C0000F3000FAC000000FFF0F30F3000000000000FFFCB2F0CFAC0000000000000F3000FAC000		v115@FhR4AeRpDeR4wwg0RpCeBtxwi0DeBtwwJeAgH		[^TJSZO]!,*p4	86.55%	1454/1680	10016EEAFF
10017AABFF	TILJSZO	ILJSZ	*p6{ILJSZ=1}	347FFF340FD31C04FFFFFFFFFFFFFF347FFF34FF3FFFFFCD1CFF3FFFFFC7FFFFFFFFFFFFFFFFFFFFFFFF347FFF340FD334FF3FFFFFCD00FF3FFFFFC0FFFFFFFFFFFFFFFFFFFFFFFF340FD31C04FF1CFF3FFFFFC700FF3FFFFFC0FFFFFFFFFFFFFFFFFFFFFFFF1C04FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF347FFF340FD31C04FFFFFFFFFFFFFF		v115@9gwhFei0whGeQ4g0whilBeBtR4whglEeBtQ4JeAgH+?gilCeiHAeglAtEewDgHAehlwwQ4AeAPglRaAeglR4CeBPQa?JeAgH		[^ILJSZ]!,*p4	86.55%	1454/1680	NULL
10017AAEFF	TILJSZO	ILJSO	*p6{ILJSO=1}	34DF00000FC734DFD7E0080000714034DF0034F1BFFCD5BD34F1BFFCD5BDF3FFFFFFC3FC34DF00016F56F4FF00000FC734F1BFFCD5BD34F1BFFCD5BDFFFFFFFFFFFF000FC71C6F16F7FFC734DFD734F1BFFCD5BD34F1BFFCD5BDFFFFFFFFFFFF34DFD75D6F56F7FFD7E00800F3FFFFFFC3FCFFFFFFFFFFFFFFFFFFFFFFFFE0080000F63FFD6F4034DF00000FC734DFD7E00800007140007140016F56F4FF001C6F16F7FFC75D6F56F7FFD700F63FFD6F40007140		v115@ChilRpEeglR4RpEeR4i0Eezhg0JeAgHChAtRahWEeA?tRaBtEeBPxhAPEehlxhAPJeAgH9gQ4zhgHTaR4iliHxDg0Q?4glRpxSxDgWi0RpxSiWJeAgH9gwDTaRpi0xDiWRpglQ4g0g?HwDgWxSilR4iHxSzhQ4JeAgH		[^ILJSO]!,*p4	87.38%	1468/1680	10017ABAFF
10017ABAFF	TILJSZO	ILJZO	*p6{ILJZO=1}	34DF0034DFD7000FC7B200000051C034DF00343CCDFFF4DF343CCDFFF4DF34DF00F3FFFFFFC3FC0137D37C03FC34DFD7343CCDFFF4DF343CCDFFF4DF34DFD7FFFFFFFFFFFF5D37D37D7FFF000FC7343CCDFFF4DF343CCDFFF4DF000FC7FFFFFFFFFFFF1C33D37C7FFF34DF0034DFD7000FC7B200000051C0B20000F3FFFFFFC3FCFFFFFFFFFFFFFFFFFFFFFFFFB20000006F16F7FFC00051C00137D37C03FC5D37D37D7FFF1C33D37C7FFF0051C0006F16F7FFC0		v115@9gRpi0EeRpBtg0EeilBtEeglzhOeAgH9ghWRLAPEex?hhWAPEeAthlRaEeAtxwhlOeAgH9gTagWzhAtBPiWi0BtgHB?PxSRpg0AtgliHxSRpilJeAgH9gilRpTaAPglAtg0RpiHBPB?ti0xSgHAPgWAtzhxSiWJeAgH		[^ILJZO]!,*p4	87.38%	1468/1680	10017AAEFF
10017AEAF8	TILJSZO	ILSZO	*p6{ILSZO=1}	000000CBF02C03F34D00034102C341000000CB2FFF0F3AF300000003FFC03C63C60000003C600602BCC03C6006CBF02CCB2FFF0F3AF3CBF02CFFFFFFFFFFFF003CC0FFF0CFB2BCECFFF0CF000000CBF02C03F34D00034102C34103F34D03FFC03C63C6FFFFFFFFFFFF03F34D34F1BFFCD5BD34F1BFFCD5BD0003410000003C6006003CC0FFF0CF00034134F1BFFCD5BD0401833C15BD02C34102BCC03C6006B2BCECFFF0CF02C34134F1BFFCD5BD0401833C15BD		v115@DhzhGeQ4hlRpCeBtR4glRpDeBtQ4glJeAgH		[^ILSZO]!,*p4	94.29%	1584/1680	10017BAAF8
10017AEAF9	TILJSZO	ILSZO	*p6{ILSZO=1}	0055C70000001400005D00000000000055C700003353F03F0055C7140CC54DF4DF5D4FD74DFFFF1C0FC74DFFFF00000000003353F03F000000000CC0000000414FD00C03C00000000000000055C70000001400005D0000000000140000140CC54DF4DF000CC00000001400000137C30000000137C00000005D00005D4FD74DFFFF414FD00C03C05D00000137C300000003FFCF0000000000001C0FC74DFFFF0000000000000000000137C000000003FFCF000000		v115@9gilGeglAtRpQ4EeBtRpR4DeAtzhQ4NeAgH		[^ILSZO]!,*p4	94.17%	1582/1680	10017BAAF9
10017AEAFA	TILJSZO	ILSZO	*p6{ILSZO=1}	0000130000000000000000004D303F00001300000000053F0000130000000000CF000000000FFF4D4FD30CFFFF00000000000000053F0000000000000000000000000000004D4FD30CFFFF0000130000000000000000004D303F0000000000000000CF0000000000000000000000000000000033C33C0FFF000000000000000FFF000000000000000000000000000000FFFFFFFFFFFF4D303F4D4FD30CFFFF4D4FD30CFFFF4D303F0033C33C0FFFFFFFFFFFFFFF		v115@9gilQ4FeglBtR4EeRpBtQ4EeRpzhNeAgH		[^ILSZO]!,*p4	94.17%	1582/1680	10017BAAFA
