ID	Leftover	Build	Cover Dependence	Cover Data	Previous Setup	Setup	Next Setup	Pieces	Solve %	Solve Fraction	Mirror
6885BE6FFF	TLJJSZ	LJJS	J,[TLJSZ]p4{LJS=1}	B2F6BFFC6F2C		v115@9gilR4Eeglg0R4Fej0Fei0QeAgH		[TZ]!,*p5	90.60%	4566/5040	6685BDBBFF
6885BE7BFD	TLJJSZ	LJJZ	J,[TLJSZ]p4{LJZ=1}	1C33D37C7FFF		v115@EhilGeglAth0FeBtj0DeAth0JeAgH		[TS]!,*p5	99.76%	5028/5040	6685BDAFFD
6885BE7BFE	TLJJSZ	LJJZ	J,[TLJSZ]p4{LJZ=1}	4D37C33D3FFF		v115@9gi0GeBtg0Geg0BtFegli0DeilJeAgH		[TS]!,*p5	99.48%	5014/5040	6685BDAFFE
6885BE7BFF	TLJJSZ	LJJZ	J,[TLJSZ]p4{LJZ=1}	E3FFEF9B83D8		v115@EhAth0FeBth0FeAtglh0Eeilh0JeAgH		[TS]!,*p5	98.77%	4978/5040	6685BDAFFF
6885BEABFF	TLJJSZ	LJSZ	J,[TLJSZ]p4{LSZ=1}	1		v115@9gQ4IeR4Heg0Q4BtEegli0BtBeilJeAgH		[TJ]!,*p5	98.17%	4948/5040	6685BEABFF
6885BF6BFF	TLJJSZ	JJSZ	J,[TLJSZ]p4{JSZ=1}	1		v115@9gQ4IeR4Geh0Q4BtEej0BtCeh0JeAgH		[TL]!,*p5	94.56%	4766/5040	6685BDEBFF
6889BE6FFC	TLJJSO	LJJS	J,[TLJSO]p4{LJS=1}	4D6F46F3FFD3		v115@Ehi0GeglQ4h0FeglR4i0DehlQ4JeAgH		[TO]!,*p5	99.44%	5012/5040	6691BDBBFC
6889BE6FFD	TLJJSO	LJJS	J,[TLJSO]p4{LJS=1}	1C6F16F7FFC7		v115@9gQ4hlGeR4glGeg0Q4glg0Fel0NeAgH		[TO]!,*p5	99.44%	5012/5040	6691BDBBFD
6889BE6FFE	TLJJSO	LJJS	J,[TLJSO]p4{LJS=1}	CBFFCF62F6B2		v115@9gQ4Fei0R4Geh0Q4Gegli0DeilJeAgH		[TO]!,*p5	95.83%	4830/5040	6691BDBBFE
6889BE6FFF	TLJJSO	LJJS	J,[TLJSO]p4{LJS=1}	1		v115@9gilGeglg0Hej0R4Dei0R4OeAgH		[TO]!,*p5	94.05%	4740/5040	6691BDBBFF
6889BE7EFD	TLJJSO	LJJO	J,[TLJSO]p4{LJO=1}	C3FFCF0303C0		v115@Ehi0GeRph0FeRpgli0DeilJeAgH		[TS]!,*p5	99.76%	5028/5040	6691BDBEFD
6889BE7EFE	TLJJSO	LJJO	J,[TLJSO]p4{LJO=1}	5D37D37D7FFF		v115@9gilGeglRpGeg0Rpg0Fel0NeAgH		[TS]!,*p5	99.68%	5024/5040	6691BDBEFE
6889BE7EFF	TLJJSO	LJJO	J,[TLJSO]p4{LJO=1}	1		v115@9gRpg0GeRpg0Gei0Fegli0DeilJeAgH		[TS]!,*p5	99.48%	5014/5040	6691BDBEFF
6889BEAEFD	TLJJSO	LJSO	J,[TLJSO]p4{LSO=1}	343CCDFFF4DF		v115@9gQ4hlGeR4glGeg0Q4glEeRpi0EeRpJeAgH		[TJ]!,*p5	100.00%	5040/5040	6691BEBAFD
6889BEAEFE	TLJJSO	LJSO	J,[TLJSO]p4{LSO=1}	5D4FD74DFFFF		v115@9gilGeglRpGeg0RpAeR4Dei0R4OeAgH		[TJ]!,*p5	99.29%	5004/5040	6691BEBAFE
6889BEAEFF	TLJJSO	LJSO	J,[TLJSO]p4{LSO=1}	E3FFF8BE63C6		v115@9gQ4IeR4EeRpAeg0Q4EeRpgli0DeilJeAgH		[TJ]!,*p5	96.11%	4844/5040	6691BEBAFF
6889BF6EFF	TLJJSO	JJSO	J,[TLJSO]p4{JSO=1}	1		v115@9gRpg0GeRpg0Gei0CeR4Bei0BeR4MeAgH		[TL]!,*p5	99.33%	5006/5040	6691BDFAFF
6891BE7BFD	TLJJZO	LJJZ	J,[TLJZO]p4{LJZ=1}	1C6F16F7FFC7		v115@9gilGeglAtg0GeBth0FeAtk0NeAgH		[TO]!,*p5	99.44%	5012/5040	6689BDAFFD
6891BE7BFE	TLJJZO	LJJZ	J,[TLJZO]p4{LJZ=1}	416F4600F010		v115@9gh0AtGeg0BtGeg0Atglg0Feili0NeAgH		[TO]!,*p5	99.44%	5012/5040	6689BDAFFE
6891BE7BFF	TLJJZO	LJJZ	J,[TLJZO]p4{LJZ=1}	E3FFEF68F638		v115@/gg0FeAtBeg0EeBti0EeAtgli0DeilJeAgH		[TO]!,*p5	96.07%	4842/5040	6689BDAFFF
6891BE7EFF	TLJJZO	LJJO	J,[TLJZO]p4{LJO=1}	1		v115@9gRpg0GeRpg0Gei0Fegli0DeilJeAgH		[TZ]!,*p5	99.76%	5028/5040	6689BDBEFF
6891BEBAFE	TLJJZO	LJZO	J,[TLJZO]p4{LZO=1}	343CCDFFF4DF		v115@9gilGeglAtg0GeBtg0EeRpAth0EeRpJeAgH		[TJ]!,*p5	100.00%	5040/5040	6689BEAEFE
6891BEBAFF	TLJJZO	LJZO	J,[TLJZO]p4{LZO=1}	1		v115@9gilGeglRpGeg0RpBeBtCei0CeBtLeAgH		[TJ]!,*p5	99.33%	5006/5040	6689BEAEFF
6891BF7AFE	TLJJZO	JJZO	J,[TLJZO]p4{JZO=1}	34D0F3FFF53F		v115@9gi0GeBtg0Geg0BtEeRpi0EeRpJeAgH		[TL]!,*p5	100.00%	5040/5040	6689BDEEFE
6891BF7AFF	TLJJZO	JJZO	J,[TLJZO]p4{JZO=1}	1		v115@9gRpg0GeRpg0Gei0DeBtAei0EeBtJeAgH		[TL]!,*p5	99.29%	5004/5040	6689BDEEFF
68C1AFABFE	TJJSZO	TJSZ	J,[TJSZO]p4{TSZ=1}	3D837FFD9F4D		v115@9gQ4ywFeR4wwGeg0Q4BtFei0BtOeAgH		[JO]!,*p5	91.55%	4614/5040	66A1AEEBFE
68C1AFABFF	TJJSZO	TJSZ	J,[TJSZO]p4{TSZ=1}	BDAB3FFD8F2C		v115@9gQ4BtGeR4BtFeg0Q4ywEei0wwPeAgH		[JO]!,*p5	90.32%	4552/5040	66A1AEEBFF
68C1AFAEFF	TJJSZO	TJSO	J,[TJSZO]p4{TSO=1}	1		v115@9gQ4IeR4Heg0Q4ywCeRpi0wwDeRpJeAgH		[JZ]!,*p5	87.94%	4432/5040	66A1AEFAFF
68C1BF6BFF	TJJSZO	JJSZ	J,[TJSZO]p4{JSZ=1}	1		v115@9gQ4IeR4Geh0Q4BtEej0BtCeh0JeAgH		[TO]!,*p5	86.59%	4364/5040	66A1BDEBFF
68C1BF6EFF	TJJSZO	JJSO	J,[TJSZO]p4{JSO=1}	E3FFEF9B83D8		v115@EhRpg0GeRpg0AeR4Dei0R4Eei0JeAgH		[TZ]!,*p5	89.37%	4504/5040	66A1BDFAFF
68C1BF7AFE	TJJSZO	JJZO	J,[TJSZO]p4{JZO=1}	343CCDFFF4DF		v115@9gi0GeBtg0Geg0BtEeRpi0EeRpJeAgH		[TS]!,*p5	96.75%	4876/5040	66A1BDEEFE
68C1BF7AFF	TJJSZO	JJZO	J,[TJSZO]p4{JZO=1}	1		v115@9gi0Gei0Geg0RpDeBtAeg0RpEeBtJeAgH		[TS]!,*p5	89.37%	4504/5040	66A1BDEEFF
68C1BFAAFF	TJJSZO	JSZO	J,[TJSZO]p4{SZO=1}	1		v115@9gQ4IeR4Heg0Q4BtDeRpi0BtCeRpJeAgH		[TJ]!,*p5	99.17%	4998/5040	66A1BEEAFF
6905BABBFF	ILJJSZ	ILJZ	J,[ILJSZ]p4{ILZ=1}	1		v115@9gzhFeh0AtGeg0BtFeglg0AtEeilJeAgH		[JS]!,*p5	93.57%	4716/5040	6705BAAFFF
6905BB6FFF	ILJJSZ	IJJS	J,[ILJSZ]p4{IJS=1}	1		v115@9gQ4HewhR4Feg0whg0Q4Feg0whi0Deh0whJeAgH		[LZ]!,*p5	94.56%	4766/5040	6705B9FBFF
6905BB7BFF	ILJJSZ	IJJZ	J,[ILJSZ]p4{IJZ=1}	4DF4CC3D3FFF		v115@9gzhFeh0Atg0Feg0Btg0Feg0Ath0PeAgH		[LS]!,*p5	93.85%	4730/5040	6705B9EFFF
6905BBABFF	ILJJSZ	IJSZ	J,[ILJSZ]p4{ISZ=1}	53F4D330FFFF		v115@9gzhFeh0AtGeg0BtR4Eeg0AtR4PeAgH		[LJ]!,*p5	98.25%	4952/5040	6705BAEBFF
6905BEABFF	ILJJSZ	LJSZ	J,[ILJSZ]p4{LSZ=1}	1		v115@9gQ4IeR4Heg0Q4BtEegli0BtBeilJeAgH		[IJ]!,*p5	94.37%	4756/5040	6705BEABFF
6909BAAFFD	ILJJSO	ILJS	J,[ILJSO]p4{ILS=1}	67D63C4FFFD3		v115@DhzhFeilg0FeglR4g0FeR4h0JeAgH		[JO]!,*p5	97.70%	4924/5040	6711BABBFD
6909BAAFFE	ILJJSO	ILJS	J,[ILJSO]p4{ILS=1}	FB2000000000		v115@Dhh0R4Feg0R4glFeg0ilFezhJeAgH		[JO]!,*p5	97.70%	4924/5040	6711BABBFE
6909BAAFFF	ILJJSO	ILJS	J,[ILJSO]p4{ILS=1}	1		v115@9gwhQ4HewhR4Gewhg0Q4Feglwhi0CeilJeAgH		[JO]!,*p5	93.41%	4708/5040	6711BABBFF
6909BABEFF	ILJJSO	ILJO	J,[ILJSO]p4{ILO=1}	1		v115@9gwhilFewhglRpFewhg0RpFewhi0PeAgH		[JS]!,*p5	94.92%	4784/5040	6711BABEFF
6909BBAEFF	ILJJSO	IJSO	J,[ILJSO]p4{ISO=1}	1		v115@9gRpGewhRpR4Eewhg0R4Fewhi0FewhJeAgH		[LJ]!,*p5	98.17%	4948/5040	6711BAFAFF
6909BE6FFF	ILJJSO	LJJS	J,[ILJSO]p4{LJS=1}	4D6F46F3FFD3		v115@Ehi0GeglQ4h0FeglR4i0DehlQ4JeAgH		[IO]!,*p5	95.67%	4822/5040	6711BDBBFF
6909BE7EFE	ILJJSO	LJJO	J,[ILJSO]p4{LJO=1}	C3FFCF0303C0		v115@Ehi0GeRph0FeRpgli0DeilJeAgH		[IS]!,*p5	96.07%	4842/5040	6711BDBEFE
6909BE7EFF	ILJJSO	LJJO	J,[ILJSO]p4{LJO=1}	5D37D37D7FFF		v115@9gilGeglRpGeg0Rpg0Fel0NeAgH		[IS]!,*p5	96.07%	4842/5040	6711BDBEFF
6911BABBFF	ILJJZO	ILJZ	J,[ILJZO]p4{ILZ=1}	67D63C4FFFD3		v115@9gwhilFewhglAtg0FewhBtg0FewhAth0PeAgH		[JO]!,*p5	97.70%	4924/5040	6709BAAFFF
6911BB7BFF	ILJJZO	IJJZ	J,[ILJZO]p4{IJZ=1}	5BD4D8F3FFD3		v115@9gwhi0FewhBtg0Fewhg0BtFewhi0PeAgH		[LO]!,*p5	97.70%	4924/5040	6709B9EFFF
6911BB7EFF	ILJJZO	IJJO	J,[ILJZO]p4{IJO=1}	1		v115@9gwhRpg0FewhRpg0Fewhi0Fewhi0PeAgH		[LZ]!,*p5	94.92%	4784/5040	6709B9FEFF
6911BBBAFE	ILJJZO	IJZO	J,[ILJZO]p4{IZO=1}	53F4D330FFFF		v115@9gzhFeh0BtFeg0RpBtEeg0RpQeAgH		[LJ]!,*p5	99.40%	5010/5040	6709BAEEFE
6911BBBAFF	ILJJZO	IJZO	J,[ILJZO]p4{IZO=1}	53F5D735FFFF		v115@DhzhGeRpg0EeBtRpg0FeBth0JeAgH		[LJ]!,*p5	98.25%	4952/5040	6709BAEEFF
6911BE7BFE	ILJJZO	LJJZ	J,[ILJZO]p4{LJZ=1}	E3FFEF68F638		v115@EhAth0FeBth0FeAtglh0Eeilh0JeAgH		[IO]!,*p5	96.03%	4840/5040	6709BDAFFE
6911BE7BFF	ILJJZO	LJJZ	J,[ILJZO]p4{LJZ=1}	4D6F46F3FFD3		v115@9gi0GeBtg0Geg0BtFegli0DeilJeAgH		[IO]!,*p5	95.67%	4822/5040	6709BDAFFF
6911BF7AFF	ILJJZO	JJZO	J,[ILJZO]p4{JZO=1}	1		v115@9gRpg0GeRpg0Gei0DeBtAei0EeBtJeAgH		[IL]!,*p5	92.70%	4672/5040	6709BDEEFF
6941BBABFE	IJJSZO	IJSZ	J,[IJSZO]p4{ISZ=1}	5BD4D8F3FFD3		v115@DhzhFeR4Atg0EeR4Btg0GeAth0JeAgH		[JO]!,*p5	91.19%	4596/5040	6721BAEBFE
6941BBABFF	IJJSZO	IJSZ	J,[IJSZO]p4{ISZ=1}	1		v115@9gQ4HewhR4Gewhg0Q4BtEewhi0BtDewhJeAgH		[JO]!,*p5	86.07%	4338/5040	6721BAEBFF
6941BBAEFE	IJJSZO	IJSO	J,[IJSZO]p4{ISO=1}	00F000000FFF		v115@Ehi0GeR4g0FeR4RpDezhRpJeAgH		[JZ]!,*p5	94.25%	4750/5040	6721BAFAFE
6941BBAEFF	IJJSZO	IJSO	J,[IJSZO]p4{ISO=1}	1		v115@9gQ4HewhR4Gewhg0Q4EeRpwhi0DeRpwhJeAgH		[JZ]!,*p5	88.21%	4446/5040	6721BAFAFF
6941BBBAFF	IJJSZO	IJZO	J,[IJSZO]p4{IZO=1}	1		v115@EhAtRpFeBtRpFeAti0Eezhg0JeAgH		[JS]!,*p5	89.76%	4524/5040	6721BAEEFF
6941BFAAFE	IJJSZO	JSZO	J,[IJSZO]p4{SZO=1}	000000000AF3		v115@DhAti0EeBtR4g0EeAtR4RpHeRpJeAgH		[IJ]!,*p5	93.77%	4726/5040	6721BEEAFE
6941BFAAFF	IJJSZO	JSZO	J,[IJSZO]p4{SZO=1}	1		v115@9gQ4IeR4Heg0Q4BtDeRpi0BtCeRpJeAgH		[IJ]!,*p5	90.67%	4570/5040	6721BEEAFF
6981BE7BFF	LJJSZO	LJJZ	J,[LJSZO]p4{LJZ=1}	63C67D1FFFC7		v115@EhilGeglAth0FeBtj0DeAth0JeAgH		[SO]!,*p5	86.55%	4362/5040	6781BDAFFF
6981BE7EFE	LJJSZO	LJJO	J,[LJSZO]p4{LJO=1}	FFFF00C30F00		v115@Ehi0GeRph0FeRpgli0DeilJeAgH		[SZ]!,*p5	86.90%	4380/5040	6781BDBEFE
6981BE7EFF	LJJSZO	LJJO	J,[LJSZO]p4{LJO=1}	30F35F1C7FFF		v115@EhilGeglRpg0Feg0Rpi0Dei0JeAgH		[SZ]!,*p5	86.90%	4380/5040	6781BDBEFF
6981BEABFF	LJJSZO	LJSZ	J,[LJSZO]p4{LSZ=1}	FFFE3ECBCC38		v115@9gQ4HeAtR4FeBtg0Q4FeAtgli0DeilJeAgH		[JO]!,*p5	93.41%	4708/5040	6781BEABFF
6981BEAEFF	LJJSZO	LJSO	J,[LJSZO]p4{LSO=1}	3C637FFCD67D		v115@9gQ4hlGeR4glGeg0Q4glRpEei0RpOeAgH		[JZ]!,*p5	95.20%	4798/5040	6781BEBAFF
6981BEBAFF	LJJSZO	LJZO	J,[LJSZO]p4{LZO=1}	0F334DFFF35F		v115@9gilGeglAtg0GeBtg0RpEeAth0RpOeAgH		[JS]!,*p5	96.51%	4864/5040	6781BEAEFF
6981BF6BFF	LJJSZO	JJSZ	J,[LJSZO]p4{JSZ=1}	34F63FFD6F4D		v115@Ehi0HeQ4h0EeBtR4i0DeBtQ4JeAgH		[LO]!,*p5	96.15%	4846/5040	6781BDEBFF
6981BF6EFF	LJJSZO	JJSO	J,[LJSZO]p4{JSO=1}	0C03C03C3FFF		v115@Ehi0GeR4g0Eeg0R4RpEei0RpJeAgH		[LZ]!,*p5	96.51%	4864/5040	6781BDFAFF
6981BF7AFF	LJJSZO	JJZO	J,[LJSZO]p4{JZO=1}	343CCDFFF4DF		v115@Ehi0GeBtg0EeRpg0BtEeRpi0JeAgH		[LS]!,*p5	95.20%	4798/5040	6781BDEEFF
6A0DAEDFFF	TILJSS	TLSS	S,[TILJS]p4{TLS=1}	1		v115@9gwwIexwHewwT4DeglT4CeilJeAgH		[IJ]!,*p5	90.63%	4568/5040	6C15AFB7FF
6A0DBAAFFF	TILJSS	ILJS	S,[TILJS]p4{ILJ=1}	1		v115@9gwhFei0whFeglQ4g0whFeglR4whFehlQ4JeAgH		[TS]!,*p5	98.65%	4972/5040	6C15BABBFF
6A0DBADFFD	TILJSS	ILSS	S,[TILJS]p4{ILS=1}	34F1BFFCD5BD		v115@9gzhFeilGeglT4EeT4PeAgH		[TJ]!,*p5	99.96%	5038/5040	6C15BBB7FD
6A0DBADFFE	TILJSS	ILSS	S,[TILJS]p4{ILS=1}	03FFC0000000		v115@9gilGeglT4EeT4FezhPeAgH		[TJ]!,*p5	99.33%	5006/5040	6C15BBB7FE
6A0DBADFFF	TILJSS	ILSS	S,[TILJS]p4{ILS=1}	82F98F020180		v115@FhR4GeR4glEeR4ilDeR4zhJeAgH		[TJ]!,*p5	99.17%	4998/5040	6C15BBB7FF
6A0DBB9FFF	TILJSS	IJSS	S,[TILJS]p4{IJS=1}	1		v115@9gh0R4Feg0R4Geg0R4GeR4zhNeAgH		[TL]!,*p5	99.92%	5036/5040	6C15BAF7FF
6A0DBE9FFF	TILJSS	LJSS	S,[TILJS]p4{LJS=1}	1		v115@Ehi0GeglQ4g0BeR4CeglR4AeR4DehlQ4JeAgH		[TI]!,*p5	97.94%	4936/5040	6C15BEB7FF
6A25ABDFFF	TILSSZ	TISS	S,[TILSZ]p4{TIS=1}	1		v115@9gwwHewhxwGewhwwT4DewhT4EewhJeAgH		[LZ]!,*p5	85.99%	4334/5040	6C45ABF7FF
6A25BADFFF	TILSSZ	ILSS	S,[TILSZ]p4{ILS=1}	34F63FFD6F4D		v115@9gzhFeilGeglT4EeT4PeAgH		[TZ]!,*p5	94.76%	4776/5040	6C45BBB7FF
6A25BAEBFE	TILSSZ	ILSZ	S,[TILSZ]p4{ILZ=1}	4D37C33D3FFF		v115@9gilFewhglAtGewhBtR4EewhAtR4FewhJeAgH		[TS]!,*p5	99.01%	4990/5040	6C45BBABFE
6A25BAEBFF	TILSSZ	ILSZ	S,[TILSZ]p4{ILZ=1}	B2F9BFFEC1BC		v115@9gwhHeAtwhGeBtwhEeR4AtglwhDeR4ilJeAgH		[TS]!,*p5	98.49%	4964/5040	6C45BBABFF
6A25BBDBFF	TILSSZ	ISSZ	S,[TILSZ]p4{ISZ=1}	1		v115@AhBtIeBtGeT4EeT4zhJeAgH		[TL]!,*p5	96.15%	4846/5040	6C45BBE7FF
6A25BEDBFD	TILSSZ	LSSZ	S,[TILSZ]p4{LSZ=1}	41053F0300F0		v115@EhR4AtFeR4BtFeR4AtglEeR4ilJeAgH		[TI]!,*p5	100.00%	5040/5040	6C45BFA7FD
6A25BEDBFE	TILSSZ	LSSZ	S,[TILSZ]p4{LSZ=1}	1C703F53FFFF		v115@9gilR4EeglAtR4FeBtR4FeAtR4QeAgH		[TI]!,*p5	99.88%	5034/5040	6C45BFA7FE
6A25BEDBFF	TILSSZ	LSSZ	S,[TILSZ]p4{LSZ=1}	E38FFFAF30F3		v115@GhAtHeBtDeT4AtglCeT4ilJeAgH		[TI]!,*p5	99.84%	5032/5040	6C45BFA7FF
6A29ABDFFF	TILSSO	TISS	S,[TILSO]p4{TIS=1}	1		v115@9gwwHewhxwGewhwwT4DewhT4EewhJeAgH		[LO]!,*p5	78.17%	3940/5040	6C51ABF7FF
6A29ABEEFF	TILSSO	TISO	S,[TILSO]p4{TIO=1}	1		v115@9gwwHewhxwGewhwwR4DeRpwhR4EeRpwhJeAgH		[LS]!,*p5	85.79%	4324/5040	6C51ABFAFF
6A29BADFFE	TILSSO	ILSS	S,[TILSO]p4{ILS=1}	34F63FFD6F4D		v115@9gzhFeilGeglT4EeT4PeAgH		[TO]!,*p5	98.77%	4978/5040	6C51BBB7FE
6A29BADFFF	TILSSO	ILSS	S,[TILSO]p4{ILS=1}	82F68F006020		v115@FhR4GeR4glEeR4ilDeR4zhJeAgH		[TO]!,*p5	97.42%	4910/5040	6C51BBB7FF
6A29BAEEFB	TILSSO	ILSO	S,[TILSO]p4{ILO=1}	00F180000180		v115@FhR4GeR4glRpEeilRpDezhJeAgH		[TS]!,*p5	98.81%	4980/5040	6C51BBBAFB
6A29BAEEFC	TILSSO	ILSO	S,[TILSO]p4{ILO=1}	4137C30103C0		v115@FhhlGeRpglEeR4RpglDeR4zhJeAgH		[TS]!,*p5	98.49%	4964/5040	6C51BBBAFC
6A29BAEEFD	TILSSO	ILSO	S,[TILSO]p4{ILO=1}	02F9BFFC0000		v115@9gRpQ4GeRpR4FeilQ4FeglzhOeAgH		[TS]!,*p5	97.70%	4924/5040	6C51BBBAFD
6A29BAEEFE	TILSSO	ILSO	S,[TILSO]p4{ILO=1}	34F1BFFCD5BD		v115@9gzhFeilGeglR4EeRpR4FeRpJeAgH		[TS]!,*p5	96.43%	4860/5040	6C51BBBAFE
6A29BAEEFF	TILSSO	ILSO	S,[TILSO]p4{ILO=1}	0C03C03C3FFF		v115@ChzhglFeQ4ilFeR4RpGeQ4RpJeAgH		[TS]!,*p5	90.60%	4566/5040	6C51BBBAFF
6A29BBDEFE	TILSSO	ISSO	S,[TILSO]p4{ISO=1}	E3FFF8BE63C6		v115@DhR4GeR4RpFeR4RpEeR4zhJeAgH		[TL]!,*p5	96.03%	4840/5040	6C51BBF6FE
6A29BBDEFF	TILSSO	ISSO	S,[TILSO]p4{ISO=1}	1		v115@GhwhIewhAeT4BeRpwhT4CeRpwhJeAgH		[TL]!,*p5	95.08%	4792/5040	6C51BBF6FF
6A29BEDEFF	TILSSO	LSSO	S,[TILSO]p4{LSO=1}	1		v115@HhilGeglT4CeRpT4DeRpJeAgH		[TI]!,*p5	93.93%	4734/5040	6C51BFB6FF
6A45BB9FFE	TIJSSZ	IJSS	S,[TIJSZ]p4{IJS=1}	00F03FFC0000		v115@9gwhGeR4whFeR4g0whFeR4g0whEeR4h0JeAgH		[TZ]!,*p5	97.70%	4924/5040	6C25BAF7FE
6A45BB9FFF	TIJSSZ	IJSS	S,[TIJSZ]p4{IJS=1}	1		v115@9gh0R4Feg0R4Geg0R4GeR4zhNeAgH		[TZ]!,*p5	96.83%	4880/5040	6C25BAF7FF
6A45BBABFD	TIJSSZ	IJSZ	S,[TIJSZ]p4{IJZ=1}	0401833C15BD		v115@9gzhFeh0AtGeg0BtR4Eeg0AtR4PeAgH		[TS]!,*p5	99.01%	4990/5040	6C25BAEBFD
6A45BBABFE	TIJSSZ	IJSZ	S,[TIJSZ]p4{IJZ=1}	82F98F020180		v115@FhAtg0GeBtg0EeR4Ath0DeR4zhJeAgH		[TS]!,*p5	98.49%	4964/5040	6C25BAEBFE
6A45BBABFF	TIJSSZ	IJSZ	S,[TIJSZ]p4{IJZ=1}	1		v115@9gwhFei0whGeQ4g0whEeBtR4whFeBtQ4JeAgH		[TS]!,*p5	94.76%	4776/5040	6C25BAEBFF
6A45BBDBFF	TIJSSZ	ISSZ	S,[TIJSZ]p4{ISZ=1}	1		v115@AhBtIeBtGeT4EeT4zhJeAgH		[TJ]!,*p5	96.47%	4862/5040	6C25BBE7FF
6A45BF9BFE	TIJSSZ	JSSZ	S,[TIJSZ]p4{JSZ=1}	000FFF0000F0		v115@FhR4GeR4g0CeBtBeR4g0DeBtR4h0JeAgH		[TI]!,*p5	99.17%	4998/5040	6C25BEE7FE
6A45BF9BFF	TIJSSZ	JSSZ	S,[TIJSZ]p4{JSZ=1}	1		v115@Ehi0HeQ4g0DeR4BtR4CeR4BeBtQ4JeAgH		[TI]!,*p5	96.15%	4846/5040	6C25BEE7FF
6A49BB9FFF	TIJSSO	IJSS	S,[TIJSO]p4{IJS=1}	1		v115@9gh0R4Feg0R4Geg0R4GeR4zhNeAgH		[TO]!,*p5	98.10%	4944/5040	6C31BAF7FF
6A49BBAEFE	TIJSSO	IJSO	S,[TIJSO]p4{IJO=1}	0003C0000FFF		v115@Ehi0GeR4g0FeR4RpDezhRpJeAgH		[TS]!,*p5	99.33%	5006/5040	6C31BAFAFE
6A49BBAEFF	TIJSSO	IJSO	S,[TIJSO]p4{IJO=1}	1		v115@9gh0Gewhg0Hewhg0R4DeRpwhR4EeRpwhJeAgH		[TS]!,*p5	98.85%	4982/5040	6C31BAFAFF
6A49BBDEFE	TIJSSO	ISSO	S,[TIJSO]p4{ISO=1}	E3FFF8BE63C6		v115@/gR4GeR4RpFeR4RpEeR4zhNeAgH		[TJ]!,*p5	96.03%	4840/5040	6C31BBF6FE
6A49BBDEFF	TIJSSO	ISSO	S,[TIJSO]p4{ISO=1}	1		v115@GhwhIewhAeT4BeRpwhT4CeRpwhJeAgH		[TJ]!,*p5	93.93%	4734/5040	6C31BBF6FF
6A49BF9EFE	TIJSSO	JSSO	S,[TIJSO]p4{JSO=1}	000FFF0000F0		v115@FhR4GeR4g0RpEeR4g0RpDeR4h0JeAgH		[TI]!,*p5	98.85%	4982/5040	6C31BEF6FE
6A49BF9EFF	TIJSSO	JSSO	S,[TIJSO]p4{JSO=1}	1		v115@9gh0Heg0Ieg0T4CeRpT4DeRpJeAgH		[TI]!,*p5	96.63%	4870/5040	6C31BEF6FF
6A61ABDFFF	TISSZO	TISS	S,[TISZO]p4{TIS=1}	1		v115@9gwwHewhxwGewhwwT4DewhT4EewhJeAgH		[ZO]!,*p5	87.90%	4430/5040	6C61ABF7FF
6A61ABEEFF	TISSZO	TISO	S,[TISZO]p4{TIO=1}	1		v115@9gwwHewhxwGewhwwR4DeRpwhR4EeRpwhJeAgH		[SZ]!,*p5	87.18%	4394/5040	6C61ABFAFF
6A61AFDBFF	TISSZO	TSSZ	S,[TISZO]p4{TSZ=1}	FFFE3ECBCC38		v115@9gwwBtGexwBtFewwT4EeT4PeAgH		[IO]!,*p5	93.33%	4704/5040	6C61AFE7FF
6A61AFDEFF	TISSZO	TSSO	S,[TISZO]p4{TSO=1}	1		v115@9gwwIexwHewwT4CeRpT4DeRpJeAgH		[IZ]!,*p5	89.64%	4518/5040	6C61AFF6FF
6A61AFEAFF	TISSZO	TSZO	S,[TISZO]p4{TZO=1}	FFFCB2F0CFAC		v115@9gwwBtGexwBtFewwR4EeRpR4FeRpJeAgH		[IS]!,*p5	89.25%	4498/5040	6C61AFEAFF
6A61BFDAFF	TISSZO	SSZO	S,[TISZO]p4{SZO=1}	1		v115@AhBtIeBtDeRpAeT4CeRpT4NeAgH		[TI]!,*p5	93.45%	4710/5040	6C61BFE6FF
6A85BE9FFF	TLJSSZ	LJSS	S,[TLJSZ]p4{LJS=1}	1		v115@Ehi0GeglQ4g0BeR4CeglR4AeR4DehlQ4JeAgH		[TZ]!,*p5	93.25%	4700/5040	6C85BEB7FF
6A85BEABFE	TLJSSZ	LJSZ	S,[TLJSZ]p4{LJZ=1}	E3FFEF9B83D8		v115@Chh0BeAtEeg0BeBtEeg0R4AtglEeR4ilJeAgH		[TS]!,*p5	96.83%	4880/5040	6C85BEABFE
6A85BEABFF	TLJSSZ	LJSZ	S,[TLJSZ]p4{LJZ=1}	1C33D37C7FFF		v115@9gilGeglAtBeg0EeBtR4g0EeAtR4h0OeAgH		[TS]!,*p5	96.83%	4880/5040	6C85BEABFF
6A85BEDBFD	TLJSSZ	LSSZ	S,[TLJSZ]p4{LSZ=1}	414FD00C03C0		v115@EhR4AtFeR4BtFeR4AtglEeR4ilJeAgH		[TJ]!,*p5	100.00%	5040/5040	6C85BFA7FD
6A85BEDBFE	TLJSSZ	LSSZ	S,[TLJSZ]p4{LSZ=1}	1C0FC74DFFFF		v115@9gilR4EeglAtR4FeBtR4FeAtR4QeAgH		[TJ]!,*p5	99.64%	5022/5040	6C85BFA7FE
