ID	Leftover	Build	Cover Dependence	Cover Data	Previous Setup	Setup	Next Setup	Pieces	Solve %	Solve Fraction	Mirror
507DA6FFFF	TI	TIIL	[TI]!,*p3{IL=1}	1		v115@9gwhGehlwhHeglwhGewwgl0hBeywJeAgH		[^IL]!,*p2	100.00%	5040/5040	507DA7BFFF
507DA7BFFF	TI	TIIJ	[TI]!,*p3{IJ=1}	1		v115@9gh0Gewhg0Hewhg0wwGewhywBe0hJeAgH		[^IJ]!,*p2	100.00%	5040/5040	507DA6FFFF
507DA7EFFF	TI	TIIS	[TI]!,*p3{IS=1}	1		v115@9gwhIewhIewhEeR4wwAe0hR4ywJeAgH		[^IS]!,*p2	100.00%	5040/5040	507DA7FBFF
507DA7FBFF	TI	TIIZ	[TI]!,*p3{IZ=1}	1		v115@GhwhIewhAewwBtEewhywBt0hJeAgH		[^IZ]!,*p2	100.00%	5040/5040	507DA7EFFF
507DA7FEFF	TI	TIIO	[TI]!,*p3{IO=1}	1		v115@PhwwAeRpEeywRp3hJeAgH		[^IO]!,*p2	100.00%	5040/5040	NULL
507DAABFFF	TI	TILJ	[TI]!,*p3{LJ=1}	1		v115@+gh0EehlAeg0GeglAeg0FewwglAezhBeywJeAgH		[^LJ]!,*p2	100.00%	5040/5040	NULL
507DAAEFFF	TI	TILS	[TI]!,*p3{LS=1}	1		v115@FhhlIeglFeR4wwglAezhR4ywJeAgH		[^LS]!,*p2	100.00%	5040/5040	507DABBBFF
507DAAFBFF	TI	TILZ	[TI]!,*p3{LZ=1}	1		v115@9gwhIewhilFewhglwwBtEewhywBtNeAgH		[^LZ]!,*p2	100.00%	5040/5040	507DABAFFF
507DAAFEFF	TI	TILO	[TI]!,*p3{LO=1}	1		v115@9gilGeglwwHeywEeRpzhDeRpJeAgH		[^LO]!,*p2	100.00%	5040/5040	507DABBEFF
507DABAFFF	TI	TIJS	[TI]!,*p3{JS=1}	1		v115@GhwhFei0whEeR4wwg0whDeR4ywwhJeAgH		[^JS]!,*p2	100.00%	5040/5040	507DAAFBFF
507DABBBFF	TI	TIJZ	[TI]!,*p3{JZ=1}	1		v115@9gh0Heg0Ieg0wwBtFeywBtzhKeAgH		[^JZ]!,*p2	100.00%	5040/5040	507DAAEFFF
507DABBEFF	TI	TIJO	[TI]!,*p3{JO=1}	1		v115@Ehi0Hewwg0RpEeywRpDezhJeAgH		[^JO]!,*p2	100.00%	5040/5040	507DAAFEFF
507DABEBFF	TI	TISZ	[TI]!,*p3{SZ=1}	1		v115@DhBtIeBtGeR4wwBezhR4ywJeAgH		[^SZ]!,*p2	100.00%	5040/5040	NULL
507DABEEFF	TI	TISO	[TI]!,*p3{SO=1}	1		v115@GhwhIewhRpCeR4wwAewhRpBeR4ywwhJeAgH		[^SO]!,*p2	100.00%	5040/5040	507DABFAFF
507DABFAFF	TI	TIZO	[TI]!,*p3{ZO=1}	1		v115@9gwhIewhIewhAewwBtCeRpwhywBtBeRpJeAgH		[^ZO]!,*p2	100.00%	5040/5040	507DABEEFF
507DE7FFFF	TI	TII	[TI]!,*p2{I=1}	1		v115@KhwwHeywEezhBezhJeAgH		[^I]!,*	100.00%	5040/5040	NULL
507DEAFFFF	TI	TIL	[TI]!,*p2{L=1}	1		v115@9gglIeglBewwFehlywEezhPeAgH		[^L]!,*	100.00%	5040/5040	507DEBBFFF
507DEBBFFF	TI	TIJ	[TI]!,*p2{J=1}	1		v115@Ghg0FewwBeg0Eeywh0FezhJeAgH		[^J]!,*	100.00%	5040/5040	507DEAFFFF
507DEBEFFF	TI	TIS	[TI]!,*p2{S=1}	1		v115@9gwhIewhIewhEeR4wwAewhDeR4ywJeAgH		[^S]!,*	100.00%	5040/5040	507DEBFBFF
507DEBFBFF	TI	TIZ	[TI]!,*p2{Z=1}	1		v115@GhwhIewhAewwBtEewhywBtDewhJeAgH		[^Z]!,*	100.00%	5040/5040	507DEBEFFF
507DEBFEFF	TI	TIO	[TI]!,*p2{O=1}	1		v115@HhRpAewwFeRpywEezhPeAgH		[^O]!,*	100.00%	5040/5040	NULL
50BCE9AEFD	TL	TILLJSO	[TL]!,*p6{ILJSO=1}	0CB2028CBFFCF62F6B2CBFFCF62F6B200F60F606600A2F6AF686628CB2028CB2028CB0000CB0000000000A00000CBFFCF62F6B2CB0000FFFC3C03C0303D803C000000BDA03C000000CB0000CBFFCF62F6B2CB0000FFFC3C03C0303D803C000000BDA03C000000CB000000F60F6066000000003D803C0000003D803C000000198000000000000000A2F6AF686628A00000BDA03C000000BDA03C000000198000000000A00000CB2028CB0000CB0000000000A00000CB2028CBFFCF62F6B2CBFFCF62F6B200F60F606600A2F6AF686628CB2028CB2028CB0000CB0000000000A00000CBFFCF62F6B2CB0000FFFC3C03C0303D803C000000BDA03C000000CB0000CBFFCF62F6B2CB0000FFFC3C03C0303D803C000000BDA03C000000CB000000F60F6066000000003D803C0000003D803C000000198000000000000000A2F6AF686628A00000BDA03C000000BDA03C000000198000000000A00000CB2028CB0000CB0000000000A00000		v115@9gzhDeilRpEewwhlRpR4i0xwhlR4Ceg0wwglJeAgH		[TZ]!,*p2	100.00%	84/84	50DCEA7AFD
50BCE9AEFE	TL	TILLJSO	[TL]!,*p6{ILJSO=1}	0480020496F4662F692016F4000F00000660000600082F68F00602048002048002049302C00000000000082C000496F4662F69249302C5BD4D8F3FFD3198018F18F00BDAB3FFD8F2C49302C016F4000F0000000005BD4D8F3FFD30000000000003C003FFC0000000000006600006000000000198018F18F00000000000000180018F0000000000082F68F00602082C000BDAB3FFD8F2C3C003FFC0000180018F0000082C00048002049302C00000000000082C000480020496F4662F692016F4000F00000660000600082F68F00602048002048002049302C00000000000082C000496F4662F69249302C5BD4D8F3FFD3198018F18F00BDAB3FFD8F2C49302C016F4000F0000000005BD4D8F3FFD30000000000003C003FFC0000000000006600006000000000198018F18F00000000000000180018F0000000000082F68F00602082C000BDAB3FFD8F2C3C003FFC0000180018F0000082C00048002049302C00000000000082C000		v115@9gh0DeRphlg0EeRpwwglg0R4zhglxwR4CeilwwglJe?AgH		[TZ]!,*p2	100.00%	84/84	50DCEA7AFE
50BCE9AEFF	TL	TILLJSO	[TL]!,*p6{ILJSO=1}	000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003FFC0000000038000FFFE3ECBCC3800003EC8000000003CC00000038000000000000000000000FFFE3ECBCC3800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003FFC0000000038000FFFE3ECBCC3800003EC8000000003CC00000038000000000000000000000FFFE3ECBCC38000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000		v115@9gzhDehlRpglEewwjlR4i0xwRpR4Ceg0wwglJeAgH		[TZ]!,*p2	100.00%	84/84	50DCEA7AFF
50BCE9BAFB	TL	TILLJZO	[TL]!,*p6{ILJZO=1}	034F63FFD6F4D340C923D803CC18C00FFFCBCC3ECB25BD498C3EC92340C9234F63FFD6F4D3000003C0000000000FFF00003C00003C000000000300000300C803000000000000000000000003C003CC000003C0000000000000000000000000000000000000000000000FFFCBCC3ECB2FFF00000000000000000000000000000000000000000000003C00003EC8003C000000000000000000000000000000000000000000000300C8030000000000000000000000034F63FFD6F4D340C923D803CC18C00FFFCBCC3ECB25BD498C3EC92340C9234F63FFD6F4D3000003C0000000000FFF00003C00003C000000000300000300C803000000000000000000000003C003CC000003C0000000000000000000000000000000000000000000000FFFCBCC3ECB2FFF00000000000000000000000000000000000000000000003C00003EC8003C000000000000000000000000000000000000000000000300C80300000000000000000000000		v115@Bhzhh0Eeilg0wwilBtglRpxwglCeBtRpg0wwJeAgH		[TS]!,*p2	100.00%	84/84	50DCEA6EFB
50BCE9BAFC	TL	TILLJZO	[TL]!,*p6{ILJZO=1}	003FFC0000000000000FFFCBCC3ECB200000000000000000000000000000003FFC000F000030000FFFC3C03C03000003C00000000003C000000030000000000030000CB0000000000000000FFFCBCC3ECB2FFFC3C03C030CB0000F30F00000000FB2F00000000CB000000000000000000003C000000000000F30F0000000000000000000000000000000000000000003C000000000000FB2F00000000000000000000000000000000030000CB000000000000000003FFC0000000000000FFFCBCC3ECB200000000000000000000000000000003FFC000F000030000FFFC3C03C03000003C00000000003C000000030000000000030000CB0000000000000000FFFCBCC3ECB2FFFC3C03C030CB0000F30F00000000FB2F00000000CB000000000000000000003C000000000000F30F0000000000000000000000000000000000000000003C000000000000FB2F00000000000000000000000000000000030000CB0000000000000000		v115@BhzhhlEeRpg0wwjlBtRpg0xwglCeBth0wwglJeAgH		[TS]!,*p2	100.00%	84/84	50DCEA6EFC
50BCE9BAFD	TL	TILLJZO	[TL]!,*p6{ILJZO=1}	003FFC000000000000000000000000000000000000000000000000000000003FFC0000000038000FFFE3ECBCC3800003EC8000000003CC00000038000000000038000000000000000000000000000000000FFFE3ECBCC3800000000000000000000000000000000000000000000000000003EC8000000000000000000000000000000000000000000000000000000003CC0000000000000000000000000000000000000000000000003800000000000000000000003FFC000000000000000000000000000000000000000000000000000000003FFC0000000038000FFFE3ECBCC3800003EC8000000003CC00000038000000000038000000000000000000000000000000000FFFE3ECBCC3800000000000000000000000000000000000000000000000000003EC8000000000000000000000000000000000000000000000000000000003CC00000000000000000000000000000000000000000000000038000000000000000000000		v115@BhzhhlEeg0RpwwjlBti0xwglCeBtRpwwglJeAgH		[TS]!,*p2	100.00%	84/84	50DCEA6EFD
50BCE9BAFE	TL	TILLJZO	[TL]!,*p6{ILJZO=1}	0000000000000000000000000000000000000000000000000000000000000016F400000000130005BD4D8F3FFD3000018F0000000003FFC00000130000000000000000000000000000000005BD00003C0005BD4D8F3FFD3000000000000000000F00FFF000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000016F400000000130005BD4D8F3FFD3000018F0000000003FFC00000130000000000000000000000000000000005BD00003C0005BD4D8F3FFD3000000000000000000F00FFF000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000		v115@9gRpDejlRpEeglwwglg0zhBtglxwi0CeBtwwglJeAg?H		[TS]!,*p2	100.00%	84/84	50DCEA6EFE
50BCE9BAFF	TL	TILLJZO	[TL]!,*p6{ILJZO=1}	020F02F6806082000003C0000000000BDA00000000001800000000020000020F02F6806082008003C003C000000BDA83C0180200180000180002008002000002008000000000000000000003C00000000003C003C000000000000000000000000000000000000000000BDA000000000BDA83C01802000000000000000000000000000000000000001800000000001800001800000000000000000000000000000000000000020000020080000000000000000000020F02F6806082000003C0000000000BDA00000000001800000000020000020F02F6806082008003C003C000000BDA83C0180200180000180002008002000002008000000000000000000003C00000000003C003C000000000000000000000000000000000000000000BDA000000000BDA83C018020000000000000000000000000000000000000018000000000018000018000000000000000000000000000000000000000200000200800000000000000000000		v115@BhhlzhEegli0wwilBtglRpxwglCeBtRpg0wwJeAgH		[TS]!,*p2	100.00%	84/84	50DCEA6EFF
50BDA9FFFE	TL	TILL	[TL]!,*p3{IL=1}	0550FBFF5543EFFD		v115@9gglGeilHeilFewwglzhCeywJeAgH		[^IL]!,*p2	100.00%	5040/5040	50DDAB7FFE
50BDA9FFFF	TL	TILL	[TL]!,*p3{IL=1}	1		v115@9gglHewhglHewhilAewwDewhilywCewhJeAgH		[^IL]!,*p2	100.00%	5040/5040	50DDAB7FFF
50BDAABFFF	TL	TILJ	[TL]!,*p3{IJ=1}	1		v115@EhhlwhHeglwhg0Fewwglwhi0CeywwhJeAgH		[^IJ]!,*p2	100.00%	5040/5040	50DDAABFFF
50BDAAEFFF	TL	TILS	[TL]!,*p3{IS=1}	1		v115@FhhlIeglFeR4wwglzhAeR4ywJeAgH		[^IS]!,*p2	100.00%	5040/5040	50DDABBBFF
50BDAAFBFF	TL	TILZ	[TL]!,*p3{IZ=1}	1		v115@9gywGeglwwHeglBtGehlBtBezhJeAgH		[^IZ]!,*p2	100.00%	5040/5040	50DDABAFFF
50BDAAFEFF	TL	TILO	[TL]!,*p3{IO=1}	1		v115@EhhlwhHeglwhRpEewwglwhRpDeywwhJeAgH		[^IO]!,*p2	100.00%	5040/5040	50DDABBEFF
50BDADBFFF	TL	TLLJ	[TL]!,*p3{LJ=1}	1		v115@9gh0EeglBeg0FeglBeg0wwEeilywDeilJeAgH		[^LJ]!,*p2	100.00%	5040/5040	50DDAE7FFF
50BDADEFFF	TL	TLLS	[TL]!,*p3{LS=1}	1		v115@9gglIeglBewwFeilxwR4CeilwwR4NeAgH		[^LS]!,*p2	100.00%	5040/5040	50DDAF7BFF
50BDADFBFF	TL	TLLZ	[TL]!,*p3{LZ=1}	1		v115@9gywGeglwwHeglBtFeilBtCeilJeAgH		[^LZ]!,*p2	100.00%	5040/5040	50DDAF6FFF
50BDADFEFF	TL	TLLO	[TL]!,*p3{LO=1}	1		v115@EhglRpwwFeglRpxwEeilwwFeilJeAgH		[^LO]!,*p2	100.00%	5040/5040	50DDAF7EFF
50BDAEAFFF	TL	TLJS	[TL]!,*p3{JS=1}	1		v115@FhhlIeglg0EeR4wwgli0BeR4ywJeAgH		[^JS]!,*p2	100.00%	5040/5040	50DDAEBBFF
50BDAEBBFF	TL	TLJZ	[TL]!,*p3{JZ=1}	1		v115@9gywGeglwwHeglBtDei0hlBtEeg0JeAgH		[^JZ]!,*p2	100.00%	5040/5040	50DDAEAFFF
50BDAEBEFF	TL	TLJO	[TL]!,*p3{JO=1}	1		v115@Ehi0wwFeRpg0xwEeRpglwwFeilJeAgH		[^JO]!,*p2	100.00%	5040/5040	50DDAEBEFF
50BDAEEBFF	TL	TLSZ	[TL]!,*p3{SZ=1}	1		v115@DhBthlGeBtglFeR4wwglEeR4ywJeAgH		[^SZ]!,*p2	100.00%	5040/5040	50DDAFABFF
50BDAEEEFF	TL	TLSO	[TL]!,*p3{SO=1}	1		v115@HhwwGehlxwR4CeRpglwwR4DeRpglJeAgH		[^SO]!,*p2	100.00%	5040/5040	50DDAFBAFF
50BDAEFAFF	TL	TLZO	[TL]!,*p3{ZO=1}	1		v115@9gBtHewwBtEehlxwEeRpglwwFeRpglJeAgH		[^ZO]!,*p2	100.00%	5040/5040	50DDAFAEFF
50BDEAFFFF	TL	TIL	[TL]!,*p2{I=1}	1		v115@GhwhwwHewhxwFeglwhwwEeilwhJeAgH		[^I]!,*	100.00%	5040/5040	50DDEBBFFF
50BDEDFFFF	TL	TLL	[TL]!,*p2{L=1}	1		v115@9gglIeglBewwFeilxwEeilwwPeAgH		[^L]!,*	100.00%	5040/5040	50DDEF7FFF
50BDEEBFFF	TL	TLJ	[TL]!,*p2{J=1}	1		v115@FhhlIeglg0Gewwgli0DeywJeAgH		[^J]!,*	100.00%	5040/5040	50DDEEBFFF
50BDEEEFFF	TL	TLS	[TL]!,*p2{S=1}	1		v115@FhhlIeglFeR4wwglEeR4ywJeAgH		[^S]!,*	100.00%	5040/5040	50DDEFBBFF
50BDEEFBFF	TL	TLZ	[TL]!,*p2{Z=1}	1		v115@9gywGeglwwHeglBtGehlBtPeAgH		[^Z]!,*	100.00%	5040/5040	50DDEFAFFF
50BDEEFEFF	TL	TLO	[TL]!,*p2{O=1}	1		v115@HhRpAewwFeRpglxwEeilwwPeAgH		[^O]!,*	100.00%	5040/5040	50DDEFBEFF
