ID	Leftover	Build	Cover Dependence	Cover Data	Previous Setup	Setup	Next Setup	Pieces	Solve %	Solve Fraction	Mirror
4025BAEBFE	TILSZ	ILSZ	[TILSZ]!	0E3FB41E3FB4DFFFFFFB6DFD704DFD7		v115@FhAtwhGeBtwhEeR4AtglwhDeR4ilwhJeAgH9gglQ4F?eAPQaglR4DeBPQahlQ4BtxDAPgWQazhxSiWQaJeAgH		T,*p6	100.00%	5040/5040	4045BBABFE
4025BAEBFF	TILSZ	ILSZ	[TILSZ]!	0FFFFFFFF8EB2FF8E00FFAE38FF2038		v115@9gilFewhglAtGewhBtR4EewhAtR4FewhJeAgH		T,*p6	99.96%	5038/5040	4045BBABFF
4025FBEBFF	TILSZ	ISZ	[TILSZ]p4{ISZ=1}	0F30FFF373D4D		v115@ChBtIeBtGeR4GeR4zhJeAgH		[TL]!,*p5	98.37%	4958/5040	4045FBEBFF
4029ABEEFF	TILSO	TISO	[TILSO]!	0FF8EB2FFFFFFE3FB00EBFB2CCBF02C		v115@9gwhwwHewhxwGewhwwR4DeRpwhR4EeRpJeAgH		L,*p6	99.42%	5011/5040	4051ABFAFF
4029BAEEFB	TILSO	ILSO	[TILSO]!	003FB0003FB40FFFFFFB2DFC7000FC7		v115@9gRpQ4GeRpR4FeilQ4FeglzhOeAgH		T,*p6	100.00%	5040/5040	4051BBBAFB
4029BAEEFC	TILSO	ILSO	[TILSO]!	0300FC0308E82008E80FFAEBA00203A		v115@FhhlGeRpglEeR4RpglDeR4zhJeAgH		T,*p6	100.00%	5040/5040	4051BBBAFC
4029BAEEFD	TILSO	ILSO	[TILSO]!	020CB41200B00300FC0B6CFD3040013		v115@9gglQ4HeglR4GehlQ4EeRpzhDeRpJeAgH		T,*p6	99.98%	5039/5040	4051BBBAFD
4029BAEEFE	TILSO	ILSO	[TILSO]!	0C3F000C3A208FFAEBA008E80008E80		v115@9gzhFeglRpGeglRpR4EehlR4PeAgH		T,*p6	99.96%	5038/5040	4051BBBAFE
4029BAEEFF	TILSO	ILSO	[TILSO]!	0EBFB2CEBFB2CFFFFFFB2CFC0B2CFC0		v115@DhzhGeQ4hlRpEeR4glRpFeQ4glJeAgH		T,*p6	98.51%	4965/5040	4051BBBAFF
4029FAFEFF	TILSO	ILO	[TILSO]p4{ILO=1}	1		v115@9gwhIewhglHewhglFeRpwhhlEeRpJeAgH		[TS]!,*p5	98.81%	4980/5040	4051FBBEFF
4029FBEEFF	TILSO	ISO	[TILSO]p4{ISO=1}	1		v115@9gwhIewhIewhAeR4DeRpwhR4EeRpJeAgH		[TL]!,*p5	98.81%	4980/5040	4051FBFAFF
4031BAFAFC	TILZO	ILZO	[TILZO]!	0B00E80B2DFC702DB00EBFB2C00702C		v115@9gilGeglAtRpFeBtRpFeAtzhOeAgH		T,*p6	100.00%	5040/5040	4049BBAEFC
4031BAFAFD	TILZO	ILZO	[TILZO]!	0FFFFFFFC0C00FC0C00FF0C30FC0030		v115@9gilGeglBtGeRpBtFeRpzhNeAgH		T,*p6	100.00%	5040/5040	4049BBAEFD
4031BAFAFE	TILZO	ILZO	[TILZO]!	0E3FB4DE3FB00FFFFFFB6CFD3340FD3		v115@9gwhHeAtwhGeBtwhRpEeAtglwhRpDeilJeAgH		T,*p6	99.98%	5039/5040	4049BBAEFE
4031BAFAFF	TILZO	ILZO	[TILZO]!	0EBFB2CEB0820FF0000B20000B20000		v115@DhzhGeilEeBtglRpFeBtRpJeAgH		T,*p6	99.96%	5038/5040	4049BBAEFF
4031FBFAFF	TILZO	IZO	[TILZO]p4{IZO=1}	1		v115@9gwhIewhIewhRpDeBtAewhRpEeBtJeAgH		[TL]!,*p5	100.00%	5040/5040	4049FBEEFF
4031FEFAFF	TILZO	LZO	[TILZO]p4{LZO=1}	0FCAFFFCF0B2C		v115@FhhlIeglRpEeBtglRpFeBtJeAgH		[TI]!,*p5	99.01%	4990/5040	4049FFAEFF
4045BBABFE	TIJSZ	IJSZ	[TIJSZ]!	0E3FB4DE3FB41FFFFFFB6DFD7341FD7		v115@9gwhQ4HewhR4Gewhg0Q4BtEewhi0BtNeAgH9gQawDF?eAtg0QaxDDeBtg0QagHwDBPR4Ath0QaiHRpzhJeAgH		T,*p6	100.00%	5040/5040	4025BAEBFE
4045BBABFF	TIJSZ	IJSZ	[TIJSZ]!	0FF8EB2FFFFFFE3FB00EBFB2CCBF02C		v115@9gwhFei0whGeQ4g0whEeBtR4whFeBtQ4JeAgH		T,*p6	99.96%	5038/5040	4025BAEBFF
4045FBEBFF	TIJSZ	ISZ	[TIJSZ]p4{ISZ=1}	0FFFF30CBF2B2		v115@AhR4GeR4IeBtEezhBtNeAgH		[TJ]!,*p5	98.37%	4958/5040	4025FBEBFF
4049BBAEFC	TIJSO	IJSO	[TIJSO]!	0B00E80B2DFC702DB00EBFB2C00702C		v115@Ehi0FeRpQ4g0FeRpR4EezhQ4JeAgH		T,*p6	100.00%	5040/5040	4031BAFAFC
4049BBAEFD	TIJSO	IJSO	[TIJSO]!	0FFFFFFFC0C00FC0C00FF0C30FC0030		v115@Ehi0GeR4g0FeR4RpDezhRpJeAgH		T,*p6	100.00%	5040/5040	4031BAFAFD
4049BBAEFE	TIJSO	IJSO	[TIJSO]!	0E3FB4DE3FB00FFFFFFB6CFD3340FD3		v115@9gQ4HewhR4Gewhg0Q4EeRpwhi0DeRpwhJeAgH		T,*p6	99.98%	5039/5040	4031BAFAFE
4049BBAEFF	TIJSO	IJSO	[TIJSO]!	0EBFB2CEB0820FF0000B20000B20000		v115@9gzhFei0GeRpg0R4EeRpR4PeAgH		T,*p6	99.96%	5038/5040	4031BAFAFF
4049FBEEFF	TIJSO	ISO	[TIJSO]p4{ISO=1}	1		v115@GhwhIewhAeR4DeRpwhR4EeRpwhJeAgH		[TJ]!,*p5	100.00%	5040/5040	4031FBFAFF
4049FFAEFF	TIJSO	JSO	[TIJSO]p4{JSO=1}	0FCAFFFCF0B2C		v115@9gh0Heg0Ieg0R4EeRpR4FeRpJeAgH		[TI]!,*p5	99.01%	4990/5040	4031FEFAFF
4051ABFAFF	TIJZO	TIZO	[TIJZO]!	0FF8EB2FFFFFFE3FB00EBFB2CCBF02C		v115@FhwwwhGexwwhRpDeBtwwwhRpEeBtwhJeAgH		J,*p6	99.46%	5013/5040	4029ABEEFF
4051BBBAFB	TIJZO	IJZO	[TIJZO]!	003FB0003FB40FFFFFFB2DFC7000FC7		v115@EhAtRpFeBtRpFeAti0Eezhg0JeAgH		T,*p6	100.00%	5040/5040	4029BAEEFB
4051BBBAFC	TIJZO	IJZO	[TIJZO]!	0300FC0308E82008E80FFAEBA00203A		v115@9gh0Heg0RpGeg0RpBtEezhBtNeAgH		T,*p6	100.00%	5040/5040	4029BAEEFC
4051BBBAFD	TIJZO	IJZO	[TIJZO]!	020CB41200B00300FC0B6CFD3040013		v115@FhAtg0GeBtg0RpEeAth0RpDezhJeAgH		T,*p6	99.98%	5039/5040	4029BAEEFD
4051BBBAFE	TIJZO	IJZO	[TIJZO]!	0C3F000C3A208FFAEBA008E80008E80		v115@DhzhGeRpg0EeBtRpg0FeBth0JeAgH		T,*p6	99.96%	5038/5040	4029BAEEFE
4051BBBAFF	TIJZO	IJZO	[TIJZO]!	0EBFB2CEBFB2CFFFFFFB2CFC0B2CFC0		v115@9gzhFeh0AtGeg0BtEeRpg0AtFeRpJeAgH		T,*p6	98.73%	4976/5040	4029BAEEFF
4051FBBEFF	TIJZO	IJO	[TIJZO]p4{IJO=1}	1		v115@GhwhHeg0whRpFeg0whRpEeh0whJeAgH		[TZ]!,*p5	98.81%	4980/5040	4029FAFEFF
4051FBFAFF	TIJZO	IZO	[TIJZO]p4{IZO=1}	1		v115@GhwhIewhRpDeBtAewhRpEeBtwhJeAgH		[TJ]!,*p5	98.81%	4980/5040	4029FBEEFF
4061BBEAFF	TISZO	ISZO	[TISZO]!	1		v115@AhR4GeR4IeBtCeRpzhBtBeRpJeAgHAhxDBtEexDBeB?tBeRpAeBPR4AexShlRaRpxhhWJeAgH		T,*p6	98.12%	4945/5040	NULL
4085BEABFF	TLJSZ	LJSZ	[TLJSZ]!	0F3FFCDF3FFC7FFFFFFFFFFFF347FFF		v115@9gQ4IeR4Heg0Q4BtEegli0BtBeilJeAgH9gwDHeAtx?DFeBtAewDBPBeR4AtDeBPR4MeAgH		T,*p6	100.00%	5040/5040	NULL
4085FEEBFF	TLJSZ	LSZ	[TLJSZ]p4{LSZ=1}	0FFFFB2E3F038		v115@9gilGeglAtHeBtR4FeAtR4QeAgH		[TJ]!,*p5	99.92%	5036/5040	4085FFABFF
4085FFABFF	TLJSZ	JSZ	[TLJSZ]p4{JSZ=1}	0FCAFFFCF0B2C		v115@Ehi0HeQ4g0FeBtR4GeBtQ4JeAgH		[TL]!,*p5	99.92%	5036/5040	4085FEEBFF
4089AEEEFF	TLJSO	TLSO	[TLJSO]!	00C30FF0C003F0C003F0C003FFFFFFF		v115@FhhlGeR4glRpDeR4wwglRpEeywJeAgH		J,*p6	99.46%	5013/5040	4091AFBAFF
4089AFAEFF	TLJSO	TJSO	[TLJSO]!	0C3F30CC3F000FFFFFF300FC0300FC0		v115@FhR4GeR4g0RpDeywg0RpEewwh0JeAgH		L,*p6	99.42%	5011/5040	4091AEFAFF
4089BEAEFE	TLJSO	LJSO	[TLJSO]!	0C3A208C3F000EBFB2C200B00200B00		v115@9gQ4hlGeR4glGeg0Q4glEeRpi0EeRpJeAgH		T,*p6	100.00%	5040/5040	4091BEBAFE
4089BEAEFF	TLJSO	LJSO	[TLJSO]!	0308E82300FC0200B00EBFB2C08002C		v115@9gi0GeglQ4g0GeglR4EeRphlQ4EeRpJeAgH		T,*p6	100.00%	5040/5040	4091BEBAFF
4089FEBEFF	TLJSO	LJO	[TLJSO]p4{LJO=1}	03FC3BFFFEF8E		v115@9gi0GeRpg0GeRpglGeilQeAgH9gCPGeQaAewSGeQpA?ewhGeCtQeAgH		[TS]!,*p5	98.21%	4950/5040	4091FEBEFF
4091AEFAFF	TLJZO	TLZO	[TLJZO]!	030CFC3300FC0300FC0FFFFFF0C003F		v115@9gBtHeglBtGeglywDeRphlwwEeRpJeAgH		J,*p6	99.46%	5013/5040	4089AFAEFF
4091AFBAFF	TLJZO	TJZO	[TLJZO]!	00C30FF0C003F0C003F0C003FFFFFFF		v115@9gh0Heg0BtGeg0wwBtDeRpywEeRpJeAgH		L,*p6	99.42%	5011/5040	4089AEEEFF
4091BEBAFE	TLJZO	LJZO	[TLJZO]!	0308E82300FC0200B00EBFB2C08002C		v115@Ehh0AtGeg0BtRpEeg0AtglRpEeilJeAgH		T,*p6	100.00%	5040/5040	4089BEAEFE
4091BEBAFF	TLJZO	LJZO	[TLJZO]!	0C3A208C3F000EBFB2C200B00200B00		v115@EhilGeglAtg0RpEeBtg0RpEeAth0JeAgH		T,*p6	100.00%	5040/5040	4089BEAEFF
4091FEBEFF	TLJZO	LJO	[TLJZO]p4{LJO=1}	03FC2FEFBFFCB		v115@EhilGeglRpGeg0RpGei0JeAgHEhCtGewhAeQpGewSA?eQaGeCPJeAgH		[TZ]!,*p5	98.21%	4950/5040	4089FEBEFF
40A1AFEAFF	TLSZO	TSZO	[TLSZO]!	04D71FF4D303F5D34FF1C04FFFFFFFF		v115@9gBtHewwBtGexwR4DeRpwwR4EeRpJeAgH		L,*p6	99.42%	5011/5040	40C1AFEAFF
40A1BEEAFE	TLSZO	LSZO	[TLSZO]!	0B2DFC7B2CFC0B6CFD3FFFFFF1C04FF		v115@GhAtHeBtRpDeR4AtglRpCeR4ilJeAgH		T,*p6	99.33%	5006/5040	40C1BFAAFE
40A1BEEAFF	TLSZO	LSZO	[TLSZO]!	0FFAE38FFFFFFEBFB2CE3FB00E3FB00		v115@9gilGeglAtHeBtR4DeRpAtR4EeRpJeAgH		T,*p6	98.95%	4987/5040	40C1BFAAFF
40C1AFEAFF	TJSZO	TSZO	[TJSZO]!	05D34FF5D34FF4D303F4D303FFFFFFF		v115@FhR4GeR4wwRpDeBtxwRpEeBtwwJeAgH		J,*p6	99.46%	5013/5040	40A1AFEAFF
40C1BFAAFE	TJSZO	JSZO	[TJSZO]!	0B6CFD3B6CFD3B2CFC0FFFFFF4D303F		v115@9gQ4IeR4Heg0Q4BtDeRpi0BtCeRpJeAgH		T,*p6	99.33%	5006/5040	40A1BEEAFE
40C1BFAAFF	TJSZO	JSZO	[TJSZO]!	0EBFB2CEBFB2CFFFFFFB2CFC0B2CFC0		v115@Ehi0HeQ4g0RpDeBtR4RpEeBtQ4JeAgH		T,*p6	98.95%	4987/5040	40A1BEEAFF
4105BAEBFC	ILJSZ	ILSZ	[ILJSZ]!	0FF8EB2FF2CBAE32008EB2008CBA208		v115@9gilGeglAtHeBtR4FeAtR4zhMeAgH		J,*p6	96.07%	4842/5040	4105BBABFC
4105BAEBFD	ILJSZ	ILSZ	[ILJSZ]!	0FFFFFFFF2CBAFF2038FF2038FFAE38		v115@9gilFewhglAtGewhBtR4EewhAtR4FewhJeAgH		J,*p6	95.38%	4807/5040	4105BBABFD
4105BAEBFE	ILJSZ	ILSZ	[ILJSZ]!	0B60C90B6CFD382C340CBF36D41302D		v115@DhzhGeQ4hlEeBtR4glFeBtQ4glJeAgH		J,*p6	94.07%	4741/5040	4105BBABFE
4105BAEBFF	ILJSZ	ILSZ	[ILJSZ]!	0340FD334DFD700DFC7FFFFFF4D71FF		v115@FhAtwhGeBtwhEeR4AtglwhDeR4ilwhJeAgH		J,*p6	93.61%	4718/5040	4105BBABFF
4105BBABFC	ILJSZ	IJSZ	[ILJSZ]!	0FF2CBAFFAE38CBA020CB8020EB8820		v115@Ehi0HeQ4g0FeBtR4CezhBtQ4JeAgH		L,*p6	96.07%	4842/5040	4105BAEBFC
4105BBABFD	ILJSZ	IJSZ	[ILJSZ]!	0FF2CBAFFFFFFCBF02CCBF02CEBFB2C		v115@9gwhFei0whGeQ4g0whEeBtR4whFeBtQ4JeAgH		L,*p6	95.38%	4807/5040	4105BAEBFD
4105BBABFE	ILJSZ	IJSZ	[ILJSZ]!	0EBFB2CEB2820FF2CBAB20C80B20E80		v115@9gzhFeh0AtGeg0BtR4Eeg0AtR4PeAgH		L,*p6	94.07%	4741/5040	4105BAEBFE
4105BBABFF	ILJSZ	IJSZ	[ILJSZ]!	0CBF36DCBF02CFFFFFF340FD3B6CFD3		v115@9gwhQ4HewhR4Gewhg0Q4BtEewhi0BtNeAgH		L,*p6	93.61%	4718/5040	4105BAEBFF
4109BAEEFF	ILJSO	ILSO	[ILJSO]!	0B6CFD3B40C80B00C80FF2CBA4C003A		v115@DhzhFeR4hlEeR4RpglGeRpglJeAgH		J,*p6	99.50%	5015/5040	4111BBBAFF
4109BBAEFE	ILJSO	IJSO	[ILJSO]!	0FF2CBAFFFFFFCBF02CCBF02CEBFB2C		v115@9gwhFei0whGeQ4g0whRpEeR4whRpFeQ4JeAgH		L,*p6	99.15%	4997/5040	4111BAFAFE
4109BBAEFF	ILJSO	IJSO	[ILJSO]!	0CBF36DCBF02CFFFFFF340FD3B6CFD3		v115@9gQ4HewhR4Gewhg0Q4EeRpwhi0DeRpwhJeAgH		L,*p6	98.47%	4963/5040	4111BAFAFF
4111BAFAFE	ILJZO	ILZO	[ILJZO]!	0FF2CBAFFFFFFCBF02CCBF02CEBFB2C		v115@9gilFewhglAtGewhBtEeRpwhAtFeRpwhJeAgH		J,*p6	99.31%	5005/5040	4109BBAEFE
4111BAFAFF	ILJZO	ILZO	[ILJZO]!	034DFD7340FD3340FD3FFFFFF5D34FF		v115@9gwhHeAtwhGeBtwhRpEeAtglwhRpDeilJeAgH		J,*p6	98.47%	4963/5040	4109BBAEFF
4111BBBAFF	ILJZO	IJZO	[ILJZO]!	0EBFB2CEB2000FF2CBAB00C80B00E80		v115@9gzhFeh0BtFeg0RpBtEeg0RpQeAgH		L,*p6	99.60%	5020/5040	4109BAEEFF
4121BAEBFF	ILSZO	ILSZ	[ILSZO]!	0FF2038FFFFFFCBF36D03F34DE3FB4D		v115@9gilFewhglAtGewhBtR4EewhAtR4FewhJeAgH		O,*p6	90.06%	4539/5040	4141BBABFF
4121BAFAFF	ILSZO	ILZO	[ILSZO]!	0FFFFFFFC0030FC0030FC0030FF0C30		v115@9gilGeglBtGeRpBtFeRpzhNeAgH		S,*p6	92.54%	4664/5040	4141BBAEFF
4121BEEAFF	ILSZO	LSZO	[ILSZO]!	0B2DFC7B2CFC0B6CFD3FFFFFF1C04FF		v115@GhAtHeBtRpDeR4AtglRpCeR4ilJeAgH		I,*p6	92.96%	4685/5040	4141BFAAFF
4141BBABFF	IJSZO	IJSZ	[IJSZO]!	0CBF02CCBF36DFFFFFF00DFC7B2DFC7		v115@9gwhFei0whGeQ4g0whEeBtR4whFeBtQ4JeAgH		O,*p6	90.06%	4539/5040	4121BAEBFF
4141BBAEFF	IJSZO	IJSO	[IJSZO]!	0FFFFFFFC0030FC0030FC0030FF0C30		v115@Ehi0GeR4g0FeR4RpDezhRpJeAgH		Z,*p6	92.54%	4664/5040	4121BAFAFF
4141BFAAFF	IJSZO	JSZO	[IJSZO]!	0B6CFD3B6CFD3B2CFC0FFFFFF4D303F		v115@9gQ4IeR4Heg0Q4BtDeRpi0BtCeRpJeAgH		I,*p6	92.96%	4685/5040	4121BEEAFF
4181BEEAFE	LJSZO	LSZO	[LJSZO]!	04D71FF4D303F5D34FF1C04FFFFFFFF		v115@GhAtHeBtRpDeR4AtglRpCeR4ilJeAgH		J,*p6	95.62%	4819/5040	4181BFAAFE
4181BEEAFF	LJSZO	LSZO	[LJSZO]!	0FFAE38FFFFFFEBFB2CE3FB00E3FB00		v115@9gilGeglAtHeBtR4DeRpAtR4EeRpJeAgH		J,*p6	95.36%	4806/5040	4181BFAAFF
4181BFAAFE	LJSZO	JSZO	[LJSZO]!	0B6CFD3B6CFD3B2CFC0FFFFFF4D303F		v115@9gQ4IeR4Heg0Q4BtDeRpi0BtCeRpJeAgH		L,*p6	95.62%	4819/5040	4181BEEAFE
4181BFAAFF	LJSZO	JSZO	[LJSZO]!	0EBFB2CEBFB2CFFFFFFB2CFC0B2CFC0		v115@Ehi0HeQ4g0RpDeBtR4RpEeBtQ4JeAgH		L,*p6	95.36%	4806/5040	4181BEEAFF
421DAABFFF	TTILJ	TILJ	T,[TILJ]!	1		v115@9gwhGehlwhHeglwhg0Fewwglwhi0CeywJeAgl		T,*p6	99.84%	5032/5040	NULL
422DAAEFFF	TTILS	TILS	T,[TILS]!	1		v115@9gwhGehlwhFeR4glwhEeR4wwglwhFeywJeAgH		T,*p6	99.92%	5036/5040	4255ABBBFF
4235AAFBFD	TTILZ	TILZ	T,[TILZ]!	0FF8EB2		v115@9gilFewhglAtGewhBtwwFewhAtywEewhJeAgH		T,*p6	100.00%	5040/5040	424DABAFFD
4235AAFBFE	TTILZ	TILZ	T,[TILZ]!	0EBFB2C		v115@9gzhFeilGeglwwBtFeywBtOeAgH		T,*p6	100.00%	5040/5040	424DABAFFE
4235AAFBFF	TTILZ	TILZ	T,[TILZ]!	1		v115@9gwhEeBthlwhFeBtglwhGewwglwhFeywJeAgH		T,*p6	99.38%	5009/5040	424DABAFFF
4239AAFEFF	TTILO	TILO	T,[TILO]!	1		v115@9gwhGehlwhHeglwhRpEewwglwhRpDeywJeAgH		T,*p6	100.00%	5040/5040	4259ABBEFF
424DABAFFD	TTIJS	TIJS	T,[TIJS]!	0FF8EB2		v115@9gwhFei0whGeQ4g0whFewwR4whEeywQ4JeAgH		T,*p6	100.00%	5040/5040	4235AAFBFD
424DABAFFE	TTIJS	TIJS	T,[TIJS]!	0EBFB2C		v115@DhzhGei0FeR4wwg0EeR4ywJeAgH		T,*p6	100.00%	5040/5040	4235AAFBFE
424DABAFFF	TTIJS	TIJS	T,[TIJS]!	1		v115@9gh0R4Eewhg0R4Fewhg0wwGewhywFewhJeAgH		T,*p6	99.38%	5009/5040	4235AAFBFF
4255ABBBFF	TTIJZ	TIJZ	T,[TIJZ]!	1		v115@9gh0Gewhg0BtFewhg0wwBtEewhywFewhJeAgH		T,*p6	99.92%	5036/5040	422DAAEFFF
4259ABBEFF	TTIJO	TIJO	T,[TIJO]!	1		v115@9gh0Gewhg0Hewhg0wwEeRpwhywDeRpwhJeAgH		T,*p6	100.00%	5040/5040	4239AAFEFF
4265ABEBFF	TTISZ	TISZ	T,[TISZ]!	1		v115@9gwhGeR4whFeR4wwwhEeBtxwwhFeBtwwJeAgH		T,*p6	99.92%	5036/5040	NULL
4269ABEEFE	TTISO	TISO	T,[TISO]!	0E3FB00		v115@9gwwHewhxwGewhwwR4DeRpwhR4EeRpwhJeAgH		T,*p6	100.00%	5040/5040	4271ABFAFE
4269ABEEFF	TTISO	TISO	T,[TISO]!	1		v115@9gwhIewhIewhRpCeR4wwAewhRpBeR4ywJeAgH		T,*p6	99.70%	5025/5040	4271ABFAFF
4271ABFAFE	TTIZO	TIZO	T,[TIZO]!	0E3FB00		v115@9gwhHewwwhGexwwhRpDeBtwwwhRpEeBtJeAgH		T,*p6	100.00%	5040/5040	4269ABEEFE
4271ABFAFF	TTIZO	TIZO	T,[TIZO]!	1		v115@GhwhIewhAewwBtCeRpwhywBtBeRpwhJeAgH		T,*p6	99.70%	5025/5040	4269ABEEFF
428DAEAFFD	TTLJS	TLJS	T,[TLJS]!	0C3A208		v115@9gQ4hlGeR4glFewwg0Q4glEexwi0FewwJeAgH		T,*p6	99.92%	5036/5040	4295AEBBFD
428DAEAFFE	TTLJS	TLJS	T,[TLJS]!	0308E82		v115@9gi0GeglQ4g0FewwglR4EexwhlQ4FewwJeAgH		T,*p6	99.92%	5036/5040	4295AEBBFE
428DAEAFFF	TTLJS	TLJS	T,[TLJS]!	1		v115@FhhlGeR4glg0EeR4wwgli0DeywJeAgH		T,*p6	99.42%	5011/5040	4295AEBBFF
4295AEBBFD	TTLJZ	TLJZ	T,[TLJZ]!	0308E82		v115@Ehh0AtwwFeg0BtxwEeg0AtglwwFeilJeAgH		T,*p6	99.92%	5036/5040	428DAEAFFD
4295AEBBFE	TTLJZ	TLJZ	T,[TLJZ]!	0C3A208		v115@EhilwwFeglAtg0xwEeBtg0wwFeAth0JeAgH		T,*p6	99.92%	5036/5040	428DAEAFFE
4295AEBBFF	TTLJZ	TLJZ	T,[TLJZ]!	1		v115@9gh0Heg0BtGeg0wwBtEeglywDeilJeAgH		T,*p6	99.42%	5011/5040	428DAEAFFF
4299AEBEFF	TTLJO	TLJO	T,[TLJO]!	0F3FFCF		v115@Ehi0wwFeRpg0xwEeRpglwwFeilJeAgH9gilDeiHwSR?pDexSQawhgWQpDewSglQpwhh0DehWQpJeAgH		T,*p6	99.92%	5036/5040	NULL
4299EEFEFF	TTLJO	TLO	T,[TLJO]p3{LO=1}	1		v115@FhhlIeglRpFewwglRpEeywJeAgH		[TJ]!,*p5	100.00%	5040/5040	4299EFBEFF
4299EFBEFF	TTLJO	TJO	T,[TLJO]p3{JO=1}	1		v115@9gh0Heg0Ieg0wwFeRpywEeRpJeAgH		[TL]!,*p5	100.00%	5040/5040	4299EEFEFF
42A5AEEBFF	TTLSZ	TLSZ	T,[TLSZ]!	1		v115@DhBthlGeBtglFeR4wwglEeR4ywJeAgH		T,*p6	100.00%	5040/5040	42C5AFABFF
42A9AEEEFF	TTLSO	TLSO	T,[TLSO]!	1		v115@FhhlGeR4glRpDeR4wwglRpEeywJeAgH		T,*p6	100.00%	5040/5040	42D1AFBAFF
42B1AEFAFF	TTLZO	TLZO	T,[TLZO]!	1		v115@DhBthlGeBtglRpFewwglRpEeywJeAgH		T,*p6	100.00%	5040/5040	42C9AFAEFF
42C5AFABFF	TTJSZ	TJSZ	T,[TJSZ]!	1		v115@9gh0R4Feg0R4Geg0wwBtFeywBtOeAgH		T,*p6	100.00%	5040/5040	42A5AEEBFF
42C9AFAEFF	TTJSO	TJSO	T,[TJSO]!	1		v115@9gh0R4Feg0R4Geg0wwFeRpywEeRpJeAgH		T,*p6	100.00%	5040/5040	42B1AEFAFF
42D1AFBAFF	TTJZO	TJZO	T,[TJZO]!	1		v115@9gh0Heg0BtGeg0wwBtDeRpywEeRpJeAgH		T,*p6	100.00%	5040/5040	42A9AEEEFF
42E1AFEAFF	TTSZO	TSZO	T,[TSZO]!	1		v115@FhR4GeR4wwRpDeBtxwRpEeBtwwJeAgH		T,*p6	100.00%	5040/5040	NULL
